ref,title,size,lastUpdated,downloadCount,voteCount,viewCount,ownerName,url,fetch_date
datascikhan/e-commerce-sales-and-customer-analytics,🛒 E-Commerce Sales Analytics Dataset,28.4 MB,2026-08-25T08:00:46.013Z,1998,52,6018,Shair Khan,https://www.kaggle.com/datasets/datascikhan/e-commerce-sales-and-customer-analytics,2026-09-03T04:08:32.712043
dreaddevelopment/raptor-knee-widedense,Knee MRI model weights: twelve findings,518.2 MB,2026-08-23T04:12:20.703Z,656,35,2443,Dread Development,https://www.kaggle.com/datasets/dreaddevelopment/raptor-knee-widedense,2026-09-03T04:08:32.712119
erfan4524/e-commerce-sales-data-analysis-and-eda,E-Commerce Sales Data Analysis & EDA,2.1 MB,2026-08-28T15:12:17.000Z,1557,33,4665,Mohammad erfan Abbasnehzad,https://www.kaggle.com/datasets/erfan4524/e-commerce-sales-data-analysis-and-eda,2026-09-03T04:08:32.712154
debayank2024/netflix-movies-and-series,Netflix Movies and Series,1.3 MB,2026-07-27T09:40:46.527Z,10178,254,37077,Debayan Bandyopadhyay,https://www.kaggle.com/datasets/debayank2024/netflix-movies-and-series,2026-09-03T04:08:32.712189
stevenleehans/rsna-knee-llm-report-labels,RSNA Knee LLM Report Labels,416.0 KB,2026-08-09T06:16:43.867Z,2753,39,3154,stevenleehans,https://www.kaggle.com/datasets/stevenleehans/rsna-knee-llm-report-labels,2026-09-03T04:08:32.712216
mansiaggarwal88/diabetes-risk-prediction,Diabetes Risk Prediction,322.9 KB,2026-08-13T15:38:56.197Z,1685,34,5454,Mansi Aggarwal,https://www.kaggle.com/datasets/mansiaggarwal88/diabetes-risk-prediction,2026-09-03T04:08:32.712250
mobeenfatimah/student-exam-performance-and-success-dataset,Student Exam Performance &  Success Dataset,5.7 MB,2026-08-19T07:30:23.257Z,750,29,2662,Mobeen Fatima,https://www.kaggle.com/datasets/mobeenfatimah/student-exam-performance-and-success-dataset,2026-09-03T04:08:32.712284
debayank2024/house-price-prediction,House Price Prediction,145.3 KB,2026-07-31T17:01:46.000Z,4167,85,14654,Debayan Bandyopadhyay,https://www.kaggle.com/datasets/debayank2024/house-price-prediction,2026-09-03T04:08:32.712317
harshadapatil31/student-performance-and-study-habits-dataset,Student Performance & Study Habits Dataset,14.7 KB,2026-07-06T06:28:52.743Z,17656,336,56916,Harshada Patil,https://www.kaggle.com/datasets/harshadapatil31/student-performance-and-study-habits-dataset,2026-09-03T04:08:32.712351
pilkwang/rsna-knee-llm-labels,RSNA Knee LLM-read report labels,142.2 KB,2026-08-06T10:31:34.133Z,2652,16,1526,Pilkwang Kim,https://www.kaggle.com/datasets/pilkwang/rsna-knee-llm-labels,2026-09-03T04:08:32.712366
razanihababdellatif/food-delivery-orders-and-eta-logistics-dataset,Food Delivery Orders & ETA Logistics Dataset,2.6 MB,2026-08-15T12:33:55.067Z,1559,44,5896,Razan Ihab,https://www.kaggle.com/datasets/razanihababdellatif/food-delivery-orders-and-eta-logistics-dataset,2026-09-03T04:08:32.712399
srisyra02/online-food-ordering-dataset,Online Food Ordering Dataset,3.6 KB,2026-08-23T15:26:25.483Z,763,19,2634,Srimathy Sivanessan,https://www.kaggle.com/datasets/srisyra02/online-food-ordering-dataset,2026-09-03T04:08:32.712433
georgymamarin/kaggriculture-episodes,Kaggriculture Episodes,8.8 GB,2026-09-02T03:59:25.593Z,15511,59,2667,Georgy Mamarin,https://www.kaggle.com/datasets/georgymamarin/kaggriculture-episodes,2026-09-03T04:08:32.712467
datasnaek/youtube-new,Trending YouTube Video Statistics,200.8 MB,2019-06-03T00:56:47.177Z,318031,5994,2213772,Mitchell J,https://www.kaggle.com/datasets/datasnaek/youtube-new,2026-09-03T04:08:32.712501
jatinkhandelwal112/indian-e-commerce-sales-analytics-dataset,Indian E-Commerce Sales Analytics Dataset,10.5 MB,2026-08-05T12:05:25.157Z,3299,62,9185,Jatin khandelwal112,https://www.kaggle.com/datasets/jatinkhandelwal112/indian-e-commerce-sales-analytics-dataset,2026-09-03T04:08:32.712535
dansbecker/powerlifting-database,powerlifting-database,8.8 MB,2019-04-30T21:07:41.000Z,34707,435,152946,DanB,https://www.kaggle.com/datasets/dansbecker/powerlifting-database,2026-09-03T04:08:32.712570
datasnaek/chess,Chess Game Dataset (Lichess),2.8 MB,2017-09-04T03:09:09.453Z,73758,1510,502524,Mitchell J,https://www.kaggle.com/datasets/datasnaek/chess,2026-09-03T04:08:32.712600
jpmiller/publicassistance,US Public Food Assistance 1 - WIC,296.9 KB,2023-04-17T20:01:05.000Z,34890,524,153762,JohnM,https://www.kaggle.com/datasets/jpmiller/publicassistance,2026-09-03T04:08:32.712621
dreaddevelopment/knee-raptor-corpus-ext,"Knee MRI preprocessed slice stacks, part 2 of 2",4.2 GB,2026-08-21T23:14:46.213Z,576,21,1015,Dread Development,https://www.kaggle.com/datasets/dreaddevelopment/knee-raptor-corpus-ext,2026-09-03T04:08:32.712674
zynicide/wine-reviews,Wine Reviews,50.9 MB,2017-11-27T17:08:04.000Z,365108,3902,1503460,zackthoutt,https://www.kaggle.com/datasets/zynicide/wine-reviews,2026-09-03T04:08:32.712692
