ref,title,size,lastUpdated,downloadCount,voteCount,viewCount,ownerName,url,fetch_date
harshadapatil31/student-performance-and-study-habits-dataset,Student Performance & Study Habits Dataset,14.7 KB,2026-07-06T06:28:52.743Z,5102,83,15996,Harshada Patil,https://www.kaggle.com/datasets/harshadapatil31/student-performance-and-study-habits-dataset,2026-08-02T03:40:02.725093
rishavsvault/most-streamed-artists-on-spotify,Most Streamed Artists on Spotify,36.7 KB,2026-07-24T16:55:05.213Z,2443,47,7918,Rishav,https://www.kaggle.com/datasets/rishavsvault/most-streamed-artists-on-spotify,2026-08-02T03:40:02.725142
abbas829/ecommerce-sales-dataset,Ecommerce sales dataset,108.4 KB,2026-07-03T00:59:03.347Z,6856,122,21232,Tassawar Abbas,https://www.kaggle.com/datasets/abbas829/ecommerce-sales-dataset,2026-08-02T03:40:02.725183
troubador/2026-world-cup-player-statistics,World Cup Player Statistics,105.7 KB,2026-07-29T18:24:36.787Z,823,24,3173,Rohan Prashanth,https://www.kaggle.com/datasets/troubador/2026-world-cup-player-statistics,2026-08-02T03:40:02.725206
rauffauzanrambe/fifa-world-cup-2026-player-performance-dataset,FIFA World Cup 2026 Player Performance Dataset,4.0 MB,2026-06-10T12:58:47.093Z,21801,534,83027,Ra'uf Fauzan Rambe,https://www.kaggle.com/datasets/rauffauzanrambe/fifa-world-cup-2026-player-performance-dataset,2026-08-02T03:40:02.725245
vivekmali1436/banking-transactions-dataset,Banking Transactions Dataset,89.4 MB,2026-07-17T13:38:51.717Z,2304,37,6212,Vivek Mali 1436,https://www.kaggle.com/datasets/vivekmali1436/banking-transactions-dataset,2026-08-02T03:40:02.725276
kylefengkfeng209/most-streamed-spotify-songs-2025,Most Streamed Spotify Songs 2025,24.2 KB,2026-07-15T08:02:18.000Z,628,21,2164,Mind Lab,https://www.kaggle.com/datasets/kylefengkfeng209/most-streamed-spotify-songs-2025,2026-08-02T03:40:02.725310
kylefengkfeng209/screen-time-vs-mental-health-ml-ready,Screen Time vs Mental Health (ML-Ready),109.5 KB,2026-07-23T19:38:02.563Z,873,26,3573,Mind Lab,https://www.kaggle.com/datasets/kylefengkfeng209/screen-time-vs-mental-health-ml-ready,2026-08-02T03:40:02.725349
razanihababdellatif/nyc-regents-exam-dataset,NYC Regents Exam Dataset,861.0 KB,2026-07-25T18:36:37.633Z,457,24,2022,Razan Ihab,https://www.kaggle.com/datasets/razanihababdellatif/nyc-regents-exam-dataset,2026-08-02T03:40:02.725388
uditjain13/heart-disease-risk-2026,Heart Disease Risk 2026,343.5 KB,2026-07-16T19:18:02.423Z,1697,43,5445,Udit Jain,https://www.kaggle.com/datasets/uditjain13/heart-disease-risk-2026,2026-08-02T03:40:02.725426
jatinkhandelwal112/indian-financial-fraud-dataset,Indian Financial Fraud Dataset,9.8 MB,2026-07-20T16:46:13.000Z,753,25,2460,Jatin khandelwal112,https://www.kaggle.com/datasets/jatinkhandelwal112/indian-financial-fraud-dataset,2026-08-02T03:40:02.725465
pilkwang/biohub-tracking-support-pack-50ep-v1,Biohub Tracking Support Pack,333.3 MB,2026-07-08T22:42:12.497Z,5782,22,1949,Pilkwang Kim,https://www.kaggle.com/datasets/pilkwang/biohub-tracking-support-pack-50ep-v1,2026-08-02T03:40:02.725487
ravaghi/wellbore-geology-prediction-artifacts,Wellbore Geology Prediction | Artifacts,2.2 GB,2026-06-04T14:39:56.717Z,5503,19,4158,Mahdi Ravaghi,https://www.kaggle.com/datasets/ravaghi/wellbore-geology-prediction-artifacts,2026-08-02T03:40:02.725503
fleongg/rogii-claude-models-pub,rogii-claude-models-pub,9.7 MB,2026-06-07T19:21:25.000Z,2472,10,1652,fle3n,https://www.kaggle.com/datasets/fleongg/rogii-claude-models-pub,2026-08-02T03:40:02.725519
zynicide/wine-reviews,Wine Reviews,50.9 MB,2017-11-27T17:08:04.000Z,363519,3892,1499239,zackthoutt,https://www.kaggle.com/datasets/zynicide/wine-reviews,2026-08-02T03:40:02.725541
uditjain13/credit-card-fraud-detection-2026,Credit Card Fraud Detection 2026,649.6 KB,2026-07-16T19:17:54.000Z,1786,30,6218,Udit Jain,https://www.kaggle.com/datasets/uditjain13/credit-card-fraud-detection-2026,2026-08-02T03:40:02.725610
datasnaek/chess,Chess Game Dataset (Lichess),2.8 MB,2017-09-04T03:09:09.453Z,73067,1498,499413,Mitchell J,https://www.kaggle.com/datasets/datasnaek/chess,2026-08-02T03:40:02.725648
phongnguyn23021656/koolbox-offline,koolbox offline,51.9 MB,2025-12-05T02:34:36.197Z,1644,7,1386,Phong Nguyễn 23021656,https://www.kaggle.com/datasets/phongnguyn23021656/koolbox-offline,2026-08-02T03:40:02.725665
dansbecker/powerlifting-database,powerlifting-database,8.8 MB,2019-04-30T21:07:41.000Z,34114,425,150275,DanB,https://www.kaggle.com/datasets/dansbecker/powerlifting-database,2026-08-02T03:40:02.725690
jpmiller/publicassistance,US Public Food Assistance 1 - WIC,296.9 KB,2023-04-17T20:01:05.000Z,33977,521,153159,JohnM,https://www.kaggle.com/datasets/jpmiller/publicassistance,2026-08-02T03:40:02.725717
