ref,title,size,lastUpdated,downloadCount,voteCount,viewCount,ownerName,url,fetch_date
laveshjadon/ai-impact-on-students,Impact of Ai on Students,1.1 MB,2026-05-10T23:12:10.000Z,11964,283,46793,Nagi sisiro,https://www.kaggle.com/datasets/laveshjadon/ai-impact-on-students,2026-06-16T05:22:30.938917
muhammadmusharraf444/used-car-price-prediction-dataset,Used Car Price Prediction Dataset,11.9 KB,2026-06-11T19:44:23.573Z,865,24,3078,Muhammad          Musharraf,https://www.kaggle.com/datasets/muhammadmusharraf444/used-car-price-prediction-dataset,2026-06-16T05:22:30.938965
aliyasaly1231/early-wake-up-exercise-and-health-outcomes-dataset,"Early Wake-Up, Exercise & Health Outcomes Dataset",957.7 KB,2026-06-11T17:51:33.000Z,537,31,1900,Aliyas,https://www.kaggle.com/datasets/aliyasaly1231/early-wake-up-exercise-and-health-outcomes-dataset,2026-06-16T05:22:30.939006
sridevilavanyacse/student-lifestyle-and-stress-prediction-dataset,Student Lifestyle and Stress Prediction Dataset,978.7 KB,2026-05-30T03:37:06.000Z,928,27,3712,Sridevi,https://www.kaggle.com/datasets/sridevilavanyacse/student-lifestyle-and-stress-prediction-dataset,2026-06-16T05:22:30.939045
ashyou09/global-data-center-and-ai-waterelectricity-usage,Global Data Center & AI Water/Electricity Usage,2.9 MB,2026-06-10T17:04:05.423Z,732,29,3197,Ashutosh Singh,https://www.kaggle.com/datasets/ashyou09/global-data-center-and-ai-waterelectricity-usage,2026-06-16T05:22:30.939085
kulkarniparth09/fifa-world-cup-complete-dataset-19302026,FIFA World Cup Complete Dataset: 1930–2026,11.7 KB,2026-06-07T06:29:15.677Z,1888,46,6327,Parth,https://www.kaggle.com/datasets/kulkarniparth09/fifa-world-cup-complete-dataset-19302026,2026-06-16T05:22:30.939120
nalisha/netflix-movies-and-tv-shows-data-analysis,Netflix Movies and TV Shows Data Analysis,1.7 MB,2026-05-28T11:58:01.000Z,2889,73,11324,Aleesha Nadeem,https://www.kaggle.com/datasets/nalisha/netflix-movies-and-tv-shows-data-analysis,2026-06-16T05:22:30.939158
muhammadwaqas023/ai-impact-in-future-on-jobs-market-in-2030,Ai Impact in future on jobs market in 2030,105.8 KB,2026-05-24T15:12:54.047Z,3736,82,13755,Muhammad Waqas,https://www.kaggle.com/datasets/muhammadwaqas023/ai-impact-in-future-on-jobs-market-in-2030,2026-06-16T05:22:30.939197
anujsaha0123456789/e-commerce-product-intelligence-dataset,E-Commerce Product Intelligence Dataset,7.2 MB,2026-06-07T17:56:36.823Z,1503,40,5784,Anuj Saha,https://www.kaggle.com/datasets/anujsaha0123456789/e-commerce-product-intelligence-dataset,2026-06-16T05:22:30.939231
sharmajicoder/genn-z-college-admission-dataset,Gen-Z College Admission Dataset,28.0 MB,2026-06-08T06:39:41.087Z,687,22,2497,Stable Space,https://www.kaggle.com/datasets/sharmajicoder/genn-z-college-admission-dataset,2026-06-16T05:22:30.939270
nafiulislam490/bank-transaction-fraud-detection-dataset,Bank Transaction Fraud Detection Dataset,42.4 MB,2026-05-27T04:45:03.677Z,914,22,3684,Nafiul Islam,https://www.kaggle.com/datasets/nafiulislam490/bank-transaction-fraud-detection-dataset,2026-06-16T05:22:30.939308
shambhurajejagadale/student-performance-prediction-dataset,Student Performance Prediction Dataset,82.3 KB,2026-05-09T15:49:58.877Z,5862,131,22783,Shambhuraje Jagadale,https://www.kaggle.com/datasets/shambhurajejagadale/student-performance-prediction-dataset,2026-06-16T05:22:30.939347
isfakiqbalchowdhuruy/fifa-mens-world-cup-dataset-1970-2022,FIFA Men's World Cup Dataset (1970-2022),75.1 KB,2026-06-08T22:02:27.303Z,791,24,3450,Isfak Iqbal Chowdhuruy,https://www.kaggle.com/datasets/isfakiqbalchowdhuruy/fifa-mens-world-cup-dataset-1970-2022,2026-06-16T05:22:30.939385
ashyou09/india-cancer-patient-dataset-2022-2025,India Cancer Patient Dataset (2022-2025),1.4 MB,2026-06-11T18:03:58.327Z,539,22,1920,Ashutosh Singh,https://www.kaggle.com/datasets/ashyou09/india-cancer-patient-dataset-2022-2025,2026-06-16T05:22:30.939423
tamashasfernando/oncologists-in-new-york,Oncologists in New York,56.4 KB,2026-06-10T15:34:53.287Z,231,22,1166,Fernando2002,https://www.kaggle.com/datasets/tamashasfernando/oncologists-in-new-york,2026-06-16T05:22:30.939460
datasnaek/youtube-new,Trending YouTube Video Statistics,200.8 MB,2019-06-03T00:56:47.177Z,306985,5943,2193545,Mitchell J,https://www.kaggle.com/datasets/datasnaek/youtube-new,2026-06-16T05:22:30.939499
zynicide/wine-reviews,Wine Reviews,50.9 MB,2017-11-27T17:08:04.000Z,355007,3876,1492202,zackthoutt,https://www.kaggle.com/datasets/zynicide/wine-reviews,2026-06-16T05:22:30.939519
datasnaek/chess,Chess Game Dataset (Lichess),2.8 MB,2017-09-04T03:09:09.453Z,65882,1488,493789,Mitchell J,https://www.kaggle.com/datasets/datasnaek/chess,2026-06-16T05:22:30.939549
residentmario/ramen-ratings,Ramen Ratings,39.8 KB,2018-01-11T16:04:39.893Z,56899,985,347078,Aleksey Bilogur,https://www.kaggle.com/datasets/residentmario/ramen-ratings,2026-06-16T05:22:30.939576
dansbecker/powerlifting-database,powerlifting-database,8.8 MB,2019-04-30T21:07:41.000Z,27376,405,146414,DanB,https://www.kaggle.com/datasets/dansbecker/powerlifting-database,2026-06-16T05:22:30.939600
