ref,title,size,lastUpdated,downloadCount,voteCount,viewCount,ownerName,url,fetch_date
debayank2024/netflix-movies-and-series,Netflix Movies and Series,1.3 MB,2026-07-27T09:40:46.527Z,2024,36,7379,Debayan Bandyopadhyay,https://www.kaggle.com/datasets/debayank2024/netflix-movies-and-series,2026-08-07T03:10:37.360199
harshadapatil31/student-performance-and-study-habits-dataset,Student Performance & Study Habits Dataset,14.7 KB,2026-07-06T06:28:52.743Z,7466,146,23858,Harshada Patil,https://www.kaggle.com/datasets/harshadapatil31/student-performance-and-study-habits-dataset,2026-08-07T03:10:37.360256
abbas829/ecommerce-sales-dataset,Ecommerce sales dataset,108.4 KB,2026-07-03T00:59:03.347Z,8553,149,26662,Tassawar Abbas,https://www.kaggle.com/datasets/abbas829/ecommerce-sales-dataset,2026-08-07T03:10:37.360299
rishavsvault/most-streamed-artists-on-spotify,Most Streamed Artists on Spotify,36.7 KB,2026-07-24T16:55:05.213Z,3037,56,9771,Rishav,https://www.kaggle.com/datasets/rishavsvault/most-streamed-artists-on-spotify,2026-08-07T03:10:37.360340
rauffauzanrambe/fifa-world-cup-2026-player-performance-dataset,FIFA World Cup 2026 Player Performance Dataset,4.0 MB,2026-06-10T12:58:47.093Z,23085,553,87833,Ra'uf Fauzan Rambe,https://www.kaggle.com/datasets/rauffauzanrambe/fifa-world-cup-2026-player-performance-dataset,2026-08-07T03:10:37.360381
srisyra02/amazon-product-sales-data-42k-items-2025,Amazon Product Sales Data 42K+ Items - 2025,3.9 MB,2026-07-21T05:14:19.917Z,1615,32,6015,Srimathy Sivanessan,https://www.kaggle.com/datasets/srisyra02/amazon-product-sales-data-42k-items-2025,2026-08-07T03:10:37.360422
vivekmali1436/banking-transactions-dataset,Banking Transactions Dataset,89.4 MB,2026-07-17T13:38:51.717Z,3120,50,8601,Vivek Mali 1436,https://www.kaggle.com/datasets/vivekmali1436/banking-transactions-dataset,2026-08-07T03:10:37.360452
kylefengkfeng209/screen-time-vs-mental-health-ml-ready,Screen Time vs Mental Health (ML-Ready),109.5 KB,2026-07-23T19:38:02.563Z,1322,31,5176,Mind Lab,https://www.kaggle.com/datasets/kylefengkfeng209/screen-time-vs-mental-health-ml-ready,2026-08-07T03:10:37.360491
saitejabandaruin/automated-pipeline-dataset-output,"""Global Tech & AI Startups Dataset (2020-2026)""",750.6 KB,2026-07-30T18:56:58.237Z,572,24,1889,Sai Teja Bandaru,https://www.kaggle.com/datasets/saitejabandaruin/automated-pipeline-dataset-output,2026-08-07T03:10:37.360531
kylefengkfeng209/sleep-vs-gpa-in-college,Sleep vs. GPA in College,20.5 KB,2026-07-15T06:51:48.000Z,911,26,3667,Mind Lab,https://www.kaggle.com/datasets/kylefengkfeng209/sleep-vs-gpa-in-college,2026-08-07T03:10:37.360572
kylefengkfeng209/college-majors-2026-earnings-debt-jobs-ai,"College Majors 2026: Earnings, Debt, Jobs, AI",15.8 MB,2026-08-01T17:57:51.000Z,463,17,1872,Mind Lab,https://www.kaggle.com/datasets/kylefengkfeng209/college-majors-2026-earnings-debt-jobs-ai,2026-08-07T03:10:37.360613
pilkwang/biohub-tracking-support-pack-50ep-v1,Biohub Tracking Support Pack,333.3 MB,2026-07-08T22:42:12.497Z,6721,25,2198,Pilkwang Kim,https://www.kaggle.com/datasets/pilkwang/biohub-tracking-support-pack-50ep-v1,2026-08-07T03:10:37.360635
ravaghi/wellbore-geology-prediction-artifacts,Wellbore Geology Prediction | Artifacts,2.2 GB,2026-06-04T14:39:56.717Z,5981,19,4412,Mahdi Ravaghi,https://www.kaggle.com/datasets/ravaghi/wellbore-geology-prediction-artifacts,2026-08-07T03:10:37.360652
troubador/2026-world-cup-player-statistics,World Cup Player Statistics,105.7 KB,2026-07-29T18:24:36.787Z,1167,25,4262,Rohan Prashanth,https://www.kaggle.com/datasets/troubador/2026-world-cup-player-statistics,2026-08-07T03:10:37.360674
fleongg/rogii-claude-models-pub,rogii-claude-models-pub,9.7 MB,2026-06-07T19:21:25.000Z,2713,10,1760,fle3n,https://www.kaggle.com/datasets/fleongg/rogii-claude-models-pub,2026-08-07T03:10:37.360690
phongnguyn23021656/koolbox-offline,koolbox offline,51.9 MB,2025-12-05T02:34:36.197Z,1807,7,1499,Phong Nguyễn 23021656,https://www.kaggle.com/datasets/phongnguyn23021656/koolbox-offline,2026-08-07T03:10:37.360707
uditjain13/heart-disease-risk-2026,Heart Disease Risk 2026,343.5 KB,2026-07-16T19:18:02.423Z,2077,52,6940,Udit Jain,https://www.kaggle.com/datasets/uditjain13/heart-disease-risk-2026,2026-08-07T03:10:37.360748
datasnaek/youtube-new,Trending YouTube Video Statistics,200.8 MB,2019-06-03T00:56:47.177Z,316364,5968,2206978,Mitchell J,https://www.kaggle.com/datasets/datasnaek/youtube-new,2026-08-07T03:10:37.360789
uditjain13/ai-and-data-science-job-salaries-2026,AI & Data Science Job Salaries 2026,164.2 KB,2026-07-16T19:14:25.097Z,950,23,3284,Udit Jain,https://www.kaggle.com/datasets/uditjain13/ai-and-data-science-job-salaries-2026,2026-08-07T03:10:37.360828
residentmario/ramen-ratings,Ramen Ratings,39.8 KB,2018-01-11T16:04:39.893Z,63750,996,350192,Aleksey Bilogur,https://www.kaggle.com/datasets/residentmario/ramen-ratings,2026-08-07T03:10:37.360857
