ref,title,size,lastUpdated,downloadCount,voteCount,viewCount,ownerName,url,fetch_date
serkantysz/490k-spotify-song-audio-embeddings-and-metadata,490K Spotify Song Audio Embeddings & Metadata,2.4 GB,2026-06-03T13:45:57.807Z,622,29,3216,Serkan Tüysüz,https://www.kaggle.com/datasets/serkantysz/490k-spotify-song-audio-embeddings-and-metadata,2026-06-15T05:19:34.518959
sridevilavanyacse/student-lifestyle-and-stress-prediction-dataset,Student Lifestyle and Stress Prediction Dataset,978.7 KB,2026-05-30T03:37:06.000Z,793,26,3202,Sridevi,https://www.kaggle.com/datasets/sridevilavanyacse/student-lifestyle-and-stress-prediction-dataset,2026-06-15T05:19:34.518998
muhammadmusharraf444/loan-approval-dataset,Loan Approval Prediction Dataset,718.8 KB,2026-06-03T09:49:27.513Z,371,23,1182,Muhammad          Musharraf,https://www.kaggle.com/datasets/muhammadmusharraf444/loan-approval-dataset,2026-06-15T05:19:34.519036
isfakiqbalchowdhuruy/fifa-mens-world-cup-dataset-1970-2022,FIFA Men's World Cup Dataset (1970-2022),75.1 KB,2026-06-08T22:02:27.303Z,756,24,3285,Isfak Iqbal Chowdhuruy,https://www.kaggle.com/datasets/isfakiqbalchowdhuruy/fifa-mens-world-cup-dataset-1970-2022,2026-06-15T05:19:34.519075
nawfeelrahman1124444/the-ultimate-fifa-world-cup-dataset-1930-to-2026,⚽ FIFA World Cup 1930-2026: Ultimate ML Dataset 🏆,39.1 KB,2026-06-10T05:19:09.043Z,485,26,1900,(ノ◡ <),https://www.kaggle.com/datasets/nawfeelrahman1124444/the-ultimate-fifa-world-cup-dataset-1930-to-2026,2026-06-15T05:19:34.519115
aliyasaly1231/healthy-diet-and-calorie-intake,Healthy Diet & Calorie Intake: Nutrition & Health,161.4 KB,2026-06-04T17:49:42.000Z,1001,26,3748,Aliyas,https://www.kaggle.com/datasets/aliyasaly1231/healthy-diet-and-calorie-intake,2026-06-15T05:19:34.519154
tamashasfernando/oncologists-in-new-york,Oncologists in New York,56.4 KB,2026-06-10T15:34:53.287Z,228,22,1131,Fernando2002,https://www.kaggle.com/datasets/tamashasfernando/oncologists-in-new-york,2026-06-15T05:19:34.519190
shivasingh4945/student-social-media-and-mental-health-impact,Student Social Media & Mental Health Impact,67.1 KB,2026-06-04T14:31:28.733Z,1119,31,3904,Shiva Singh,https://www.kaggle.com/datasets/shivasingh4945/student-social-media-and-mental-health-impact,2026-06-15T05:19:34.519226
datasnaek/youtube-new,Trending YouTube Video Statistics,200.8 MB,2019-06-03T00:56:47.177Z,306872,5942,2193189,Mitchell J,https://www.kaggle.com/datasets/datasnaek/youtube-new,2026-06-15T05:19:34.519261
zynicide/wine-reviews,Wine Reviews,50.9 MB,2017-11-27T17:08:04.000Z,354964,3876,1492052,zackthoutt,https://www.kaggle.com/datasets/zynicide/wine-reviews,2026-06-15T05:19:34.519281
