ref,title,size,lastUpdated,downloadCount,voteCount,viewCount,ownerName,url,fetch_date
rauffauzanrambe/fifa-world-cup-2026-player-performance-dataset,FIFA World Cup 2026 Player Performance Dataset,4.0 MB,2026-06-10T12:58:47.093Z,3173,66,12430,Ra'uf Fauzan Rambe,https://www.kaggle.com/datasets/rauffauzanrambe/fifa-world-cup-2026-player-performance-dataset,2026-06-25T04:17:07.796394
laveshjadon/ai-impact-on-students,Impact of Ai on Students,1.1 MB,2026-05-10T23:12:10.000Z,16690,389,64475,Nagi sisiro,https://www.kaggle.com/datasets/laveshjadon/ai-impact-on-students,2026-06-25T04:17:07.796445
sharmajicoder/used-car-price-prediction-dataset,Used Car Price Prediction Dataset,49.3 MB,2026-06-13T17:05:48.793Z,2027,40,6661,Stable Space,https://www.kaggle.com/datasets/sharmajicoder/used-car-price-prediction-dataset,2026-06-25T04:17:07.796489
mmumairkhattak/e-commerce-orders-dataset-2026-scra,E-commerce Orders Dataset 2026 | SCRA,1.7 MB,2026-06-11T06:56:56.000Z,2122,45,7598,Muhammad Umair,https://www.kaggle.com/datasets/mmumairkhattak/e-commerce-orders-dataset-2026-scra,2026-06-25T04:17:07.796531
mominullptr/fifa-world-cup-2026-dataset,FIFA World Cup 2026 - Live Results & Updated Stats,68.3 KB,2026-06-24T20:04:37.293Z,1015,39,4623,Mominul Islam,https://www.kaggle.com/datasets/mominullptr/fifa-world-cup-2026-dataset,2026-06-25T04:17:07.796567
sergionefedov/global-football-transfer-market-2010-2026,Global Football Transfer Market 2010-2026,317.6 KB,2026-06-15T21:44:50.000Z,623,29,2240,Sergey Nefedov,https://www.kaggle.com/datasets/sergionefedov/global-football-transfer-market-2010-2026,2026-06-25T04:17:07.796629
nalisha/netflix-movies-and-tv-shows-data-analysis,Netflix Movies and TV Shows Data Analysis,1.7 MB,2026-05-28T11:58:01.000Z,4258,90,16407,Aleesha Nadeem,https://www.kaggle.com/datasets/nalisha/netflix-movies-and-tv-shows-data-analysis,2026-06-25T04:17:07.796671
swaptr/fifa-wc-2026-players,FIFA World Cup 2026 Player Data,51.3 KB,2026-06-24T09:18:57.493Z,1118,34,4250,Swapnil Tripathi,https://www.kaggle.com/datasets/swaptr/fifa-wc-2026-players,2026-06-25T04:17:07.796703
sunil123kumar/social-media-impact-on-mental-health,Social_Media_Impact_on_Mental Health,15.8 KB,2026-06-10T08:30:07.557Z,1601,41,5606,sunil kumar,https://www.kaggle.com/datasets/sunil123kumar/social-media-impact-on-mental-health,2026-06-25T04:17:07.796743
lalit7881/comprehensive-car-market-analysis,Comprehensive Car Market Analysis,743.9 KB,2026-06-16T05:48:24.653Z,622,18,2558,Lalit sonawane,https://www.kaggle.com/datasets/lalit7881/comprehensive-car-market-analysis,2026-06-25T04:17:07.796784
raviiyadavv/house-price-predecition,House_Price_Predecition,19.6 KB,2026-06-15T15:37:47.657Z,1124,24,3918,RaviiYadav,https://www.kaggle.com/datasets/raviiyadavv/house-price-predecition,2026-06-25T04:17:07.796824
velvetcrystal/fifa-world-cup-2026-complete-tournament-statistics,FIFA World Cup 2026 Complete Tournament Statistics,126.2 KB,2026-06-20T09:51:39.000Z,521,33,2140,Vanshika Yadav,https://www.kaggle.com/datasets/velvetcrystal/fifa-world-cup-2026-complete-tournament-statistics,2026-06-25T04:17:07.796863
rupsarroy/heatwave-dataset-rajasthan-india-2006-2025,"Heatwave Dataset (Rajasthan, India, 2006-2025)",1.3 MB,2026-06-18T08:37:30.717Z,384,27,1870,rupsa roy,https://www.kaggle.com/datasets/rupsarroy/heatwave-dataset-rajasthan-india-2006-2025,2026-06-25T04:17:07.796904
cabcon/fifa-world-cup-2026-squad-lists-all-48-teams,FIFA World Cup 2026: Squad Lists (All 48 Teams),47.8 KB,2026-06-14T22:54:44.427Z,553,27,2221,CabCon,https://www.kaggle.com/datasets/cabcon/fifa-world-cup-2026-squad-lists-all-48-teams,2026-06-25T04:17:07.796935
kulkarniparth09/fifa-world-cup-complete-dataset-19302026,FIFA World Cup Complete Dataset: 1930–2026,11.7 KB,2026-06-07T06:29:15.677Z,2772,59,9405,Parth,https://www.kaggle.com/datasets/kulkarniparth09/fifa-world-cup-complete-dataset-19302026,2026-06-25T04:17:07.796972
datasnaek/youtube-new,Trending YouTube Video Statistics,200.8 MB,2019-06-03T00:56:47.177Z,307698,5946,2196242,Mitchell J,https://www.kaggle.com/datasets/datasnaek/youtube-new,2026-06-25T04:17:07.797013
dreamtensor/fifa-player-performance-analysis,FIFA Transfer Market Analytics Dataset,63.2 KB,2026-06-11T18:46:20.000Z,764,23,2609,Mubeen,https://www.kaggle.com/datasets/dreamtensor/fifa-player-performance-analysis,2026-06-25T04:17:07.797043
ranaghulamnabi/retail-store-product-sales-dataset-analysis,Retail Store Product Sales Dataset Analysis,1.3 MB,2026-05-26T15:25:01.173Z,997,28,4067,Coding expert G.N,https://www.kaggle.com/datasets/ranaghulamnabi/retail-store-product-sales-dataset-analysis,2026-06-25T04:17:07.797078
zynicide/wine-reviews,Wine Reviews,50.9 MB,2017-11-27T17:08:04.000Z,355441,3877,1493541,zackthoutt,https://www.kaggle.com/datasets/zynicide/wine-reviews,2026-06-25T04:17:07.797098
nasa/kepler-exoplanet-search-results,Kepler Exoplanet Search Results,1.2 MB,2017-10-10T18:26:59.497Z,23423,865,218471,NASA,https://www.kaggle.com/datasets/nasa/kepler-exoplanet-search-results,2026-06-25T04:17:07.797129
