ref,title,size,lastUpdated,downloadCount,voteCount,viewCount,ownerName,url,fetch_date
datascikhan/e-commerce-sales-and-customer-analytics,E-Commerce Sales Analytics Dataset,28.4 MB,2026-08-25T08:00:46.013Z,12176,261,38371,Shair Khan,https://www.kaggle.com/datasets/datascikhan/e-commerce-sales-and-customer-analytics,2026-09-25T04:41:23.096053
srisyra02/online-food-ordering-dataset,Online Food Ordering Dataset,3.6 KB,2026-08-23T15:26:25.483Z,8827,140,30825,Srimathy Sivanessan,https://www.kaggle.com/datasets/srisyra02/online-food-ordering-dataset,2026-09-25T04:41:23.096101
dreaddevelopment/raptor-knee-maxspan,Knee MRI - Max-Span Dense Corpus,259.1 MB,2026-08-22T20:14:47.093Z,1114,36,3274,Dread Development,https://www.kaggle.com/datasets/dreaddevelopment/raptor-knee-maxspan,2026-09-25T04:41:23.096183
dreaddevelopment/raptor-knee-native384dense,Knee MRI - Native 384 Dense Corpus,259.1 MB,2026-08-23T13:17:23.333Z,492,18,1536,Dread Development,https://www.kaggle.com/datasets/dreaddevelopment/raptor-knee-native384dense,2026-09-25T04:41:23.096260
dreaddevelopment/raptor-knee-native384,Knee MRI - Native 384 Corpus,259.1 MB,2026-08-23T00:35:34.303Z,426,17,877,Dread Development,https://www.kaggle.com/datasets/dreaddevelopment/raptor-knee-native384,2026-09-25T04:41:23.096364
harishyadav0506/impact-of-social-media-on-life,Impact of Social Media on Life,77.1 KB,2026-09-09T18:10:54.497Z,1974,40,6909,Harish Yadav,https://www.kaggle.com/datasets/harishyadav0506/impact-of-social-media-on-life,2026-09-25T04:41:23.096403
danielsowah123/retail-sales-dataset,Retail Sales Dataset,1.0 MB,2026-09-07T20:29:52.073Z,1661,33,5750,Daniel Sowah,https://www.kaggle.com/datasets/danielsowah123/retail-sales-dataset,2026-09-25T04:41:23.096443
srisyra02/coffee-shop-sales-dataset,☕Coffee Shop Sales Dataset☕,1.3 MB,2026-08-28T04:03:52.267Z,1001,24,3699,Srimathy Sivanessan,https://www.kaggle.com/datasets/srisyra02/coffee-shop-sales-dataset,2026-09-25T04:41:23.096482
mobeenfatimah/student-exam-performance-and-success-dataset,Student Exam Performance &  Success Dataset,5.7 MB,2026-08-19T07:30:23.257Z,6630,113,22850,Mobeen Fatima,https://www.kaggle.com/datasets/mobeenfatimah/student-exam-performance-and-success-dataset,2026-09-25T04:41:23.096521
harshitsama/us-grocery-and-gas-prices-2015-2026,US Grocery and Gas Prices (2015-2026),98.5 KB,2026-09-06T16:50:39.357Z,1073,32,4496,Harshit Kumar,https://www.kaggle.com/datasets/harshitsama/us-grocery-and-gas-prices-2015-2026,2026-09-25T04:41:23.096564
dreaddevelopment/raptor-knee-widedense,Knee MRI model weights: twelve findings,518.2 MB,2026-08-23T04:12:20.703Z,1386,79,6069,Dread Development,https://www.kaggle.com/datasets/dreaddevelopment/raptor-knee-widedense,2026-09-25T04:41:23.096639
zeyadmohamed26/netflix-customer-churn-and-engagement-analytics,Netflix Customer Churn & Engagement Analytics,185.6 KB,2026-09-07T11:24:25.000Z,1552,32,5725,Zeyad Mohamed,https://www.kaggle.com/datasets/zeyadmohamed26/netflix-customer-churn-and-engagement-analytics,2026-09-25T04:41:23.096678
mariaaqdas/popular-movies-and-tv-shows-dataset-2026,Popular Movies & TV Shows Dataset 2026,151.4 KB,2026-08-24T17:21:35.323Z,1056,31,4186,Maria Aqdas,https://www.kaggle.com/datasets/mariaaqdas/popular-movies-and-tv-shows-dataset-2026,2026-09-25T04:41:23.096710
erfan4524/e-commerce-sales-data-analysis-and-eda,E-Commerce Sales Data Analysis & EDA,2.1 MB,2026-08-28T15:12:17.000Z,5189,98,15871,Mohammad erfan Abbasnehzad,https://www.kaggle.com/datasets/erfan4524/e-commerce-sales-data-analysis-and-eda,2026-09-25T04:41:23.096747
mikedpad/ea-sports-fc27-player-ratings,EA SPORTS FC™ 27 Player Ratings,1.6 MB,2026-09-14T08:02:25.000Z,741,22,2993,MikeDPad,https://www.kaggle.com/datasets/mikedpad/ea-sports-fc27-player-ratings,2026-09-25T04:41:23.096786
hubertsidorowicz/football-players-stats-2026-2027,Football Players Stats (2026-2027),243.4 KB,2026-09-14T09:52:07.127Z,867,24,3691,Hubert Sidorowicz,https://www.kaggle.com/datasets/hubertsidorowicz/football-players-stats-2026-2027,2026-09-25T04:41:23.096810
manaswinsripatnala/social-media-dopamine-and-productivity-dataset,"Social Media, Dopamine, and Productivity Dataset",13.3 KB,2026-08-25T18:25:34.000Z,1160,23,5450,Manaswin Sripatnala,https://www.kaggle.com/datasets/manaswinsripatnala/social-media-dopamine-and-productivity-dataset,2026-09-25T04:41:23.096842
beamhonor0911/spotify-artist-streaming-analytics-20202025,Spotify Streaming Data and Audio Feature (2020-25),4.3 MB,2026-08-28T10:51:36.203Z,3241,60,13339,Anshumaan Sharma,https://www.kaggle.com/datasets/beamhonor0911/spotify-artist-streaming-analytics-20202025,2026-09-25T04:41:23.096877
arjunsinghgangwar/titanic-survival-prediction-dataset,Titanic Passenger Survival Prediction Dataset,22.2 KB,2026-09-02T07:54:53.543Z,1935,58,6169,ARJUN SINGH GANGWAR,https://www.kaggle.com/datasets/arjunsinghgangwar/titanic-survival-prediction-dataset,2026-09-25T04:41:23.096913
udaykumar025/retails-sales-analysis,Retails Sales Analysis,355.8 KB,2026-09-10T15:17:46.000Z,1961,23,3075,Uday Kumar,https://www.kaggle.com/datasets/udaykumar025/retails-sales-analysis,2026-09-25T04:41:23.096941
