ref,title,size,lastUpdated,downloadCount,voteCount,viewCount,ownerName,url,fetch_date
laveshjadon/ai-impact-on-students,Impact of Ai on Students,1.1 MB,2026-05-10T23:12:10.000Z,5748,146,23018,Nagi sisiro,https://www.kaggle.com/datasets/laveshjadon/ai-impact-on-students,2026-06-03T05:03:47.197992
divyjain28/superstore-sales,Superstore Sales Analysis,1.5 MB,2026-05-15T08:16:38.000Z,1182,29,4156,Divy Jain,https://www.kaggle.com/datasets/divyjain28/superstore-sales,2026-06-03T05:03:47.198032
muhammadwaqas023/ai-impact-in-future-on-jobs-market-in-2030,Ai Impact in future on jobs market in 2030,105.8 KB,2026-05-24T15:12:54.047Z,1678,40,6431,Muhammad Waqas,https://www.kaggle.com/datasets/muhammadwaqas023/ai-impact-in-future-on-jobs-market-in-2030,2026-06-03T05:03:47.198064
lucalullo/housing-affordability-26-countries-1975-2025,housing-affordability-26-countries-1975-2025,21.0 KB,2026-05-24T14:02:18.000Z,529,27,2278,Luca Lullo,https://www.kaggle.com/datasets/lucalullo/housing-affordability-26-countries-1975-2025,2026-06-03T05:03:47.198094
shambhurajejagadale/student-performance-prediction-dataset,Student Performance Prediction Dataset,82.3 KB,2026-05-09T15:49:58.877Z,3705,89,14566,Shambhuraje Jagadale,https://www.kaggle.com/datasets/shambhurajejagadale/student-performance-prediction-dataset,2026-06-03T05:03:47.198125
emirhanakku/e-commerce-order-risk-classification-dataset,E-Commerce Order Risk Classification Dataset,351.9 KB,2026-05-26T02:56:16.513Z,871,29,3334,Emirhan Akkuş,https://www.kaggle.com/datasets/emirhanakku/e-commerce-order-risk-classification-dataset,2026-06-03T05:03:47.198143
sanyamdhadiwal2302/netflix-data,Netflix Data,1.7 MB,2026-05-22T18:10:36.000Z,1628,41,6368,Sanyam Dhadiwal,https://www.kaggle.com/datasets/sanyamdhadiwal2302/netflix-data,2026-06-03T05:03:47.198170
laveshjadon/ai-impact-on-human-mental-growth,Impact of Ai on Human Mental Growth,3.2 MB,2026-05-23T09:36:48.597Z,413,23,1751,Nagi sisiro,https://www.kaggle.com/datasets/laveshjadon/ai-impact-on-human-mental-growth,2026-06-03T05:03:47.198199
sergionefedov/dubai-real-estate-sales-and-rentals-20202026,Dubai Real Estate: Sales & Rentals (2020–2026),3.9 MB,2026-05-09T21:57:40.527Z,715,24,2579,Sergey Nefedov,https://www.kaggle.com/datasets/sergionefedov/dubai-real-estate-sales-and-rentals-20202026,2026-06-03T05:03:47.198229
abbas829/global-superstore-sales-dataset,Global Superstore Sales Dataset,2.7 MB,2026-05-23T00:41:54.000Z,762,23,2754,Tassawar Abbas,https://www.kaggle.com/datasets/abbas829/global-superstore-sales-dataset,2026-06-03T05:03:47.198250
meruvakodandasuraj/video-game-sales-and-metacritic-intelligence-198026,Video Game Sales & Metacritic Intelligence 1980–26,2.4 MB,2026-05-28T05:04:49.000Z,869,30,3295,Meruva Kodanda Suraj,https://www.kaggle.com/datasets/meruvakodandasuraj/video-game-sales-and-metacritic-intelligence-198026,2026-06-03T05:03:47.198279
lightningxyz/student-performance-dataset,Student Performance & Lifestyle Dataset,25.6 KB,2026-05-03T04:18:33.083Z,825,26,3470,User,https://www.kaggle.com/datasets/lightningxyz/student-performance-dataset,2026-06-03T05:03:47.198310
algozee/teenager-menthal-healy,Social Media Impact on Teen Mental Health,15.8 KB,2026-04-05T08:04:21.823Z,37149,765,141263,Muhammad Shahzad,https://www.kaggle.com/datasets/algozee/teenager-menthal-healy,2026-06-03T05:03:47.198339
zynicide/wine-reviews,Wine Reviews,50.9 MB,2017-11-27T17:08:04.000Z,354273,3871,1489840,zackthoutt,https://www.kaggle.com/datasets/zynicide/wine-reviews,2026-06-03T05:03:47.198355
hideyukizushi/sgkfk-202604041716,SGKF|K-202604041716,22.6 MB,2026-04-04T10:36:36.847Z,327,3,652,yukiZ,https://www.kaggle.com/datasets/hideyukizushi/sgkfk-202604041716,2026-06-03T05:03:47.198371
nolanbconaway/pitchfork-data,"18,393 Pitchfork Reviews",33.3 MB,2017-01-13T04:18:10.113Z,17997,459,108354,Nolan Conaway,https://www.kaggle.com/datasets/nolanbconaway/pitchfork-data,2026-06-03T05:03:47.198391
rishikeshjani/perch-onnx-for-birdclef-2026,Perch-onnx-for-birdclef+2026,376.9 MB,2026-03-30T07:07:25.863Z,1971,20,2173,Rishikesh Jani,https://www.kaggle.com/datasets/rishikeshjani/perch-onnx-for-birdclef-2026,2026-06-03T05:03:47.198407
datasnaek/youtube-new,Trending YouTube Video Statistics,200.8 MB,2019-06-03T00:56:47.177Z,305752,5929,2188333,Mitchell J,https://www.kaggle.com/datasets/datasnaek/youtube-new,2026-06-03T05:03:47.198437
jpmiller/publicassistance,US Public Food Assistance 1 - WIC,296.9 KB,2023-04-17T20:01:05.000Z,26400,511,151540,JohnM,https://www.kaggle.com/datasets/jpmiller/publicassistance,2026-06-03T05:03:47.198457
nasa/kepler-exoplanet-search-results,Kepler Exoplanet Search Results,1.2 MB,2017-10-10T18:26:59.497Z,23015,861,216945,NASA,https://www.kaggle.com/datasets/nasa/kepler-exoplanet-search-results,2026-06-03T05:03:47.198482
