ref,title,size,lastUpdated,downloadCount,voteCount,viewCount,ownerName,url,fetch_date
datascikhan/e-commerce-sales-and-customer-analytics,E-Commerce Sales Analytics Dataset,28.4 MB,2026-08-25T08:00:46.013Z,10036,214,31401,Shair Khan,https://www.kaggle.com/datasets/datascikhan/e-commerce-sales-and-customer-analytics,2026-09-21T04:40:24.346535
srisyra02/online-food-ordering-dataset,Online Food Ordering Dataset,3.6 KB,2026-08-23T15:26:25.483Z,7057,113,24458,Srimathy Sivanessan,https://www.kaggle.com/datasets/srisyra02/online-food-ordering-dataset,2026-09-21T04:40:24.346575
harishyadav0506/impact-of-social-media-on-life,Impact of Social Media on Life,77.1 KB,2026-09-09T18:10:54.497Z,973,25,3426,Harish Yadav,https://www.kaggle.com/datasets/harishyadav0506/impact-of-social-media-on-life,2026-09-21T04:40:24.346602
mobeenfatimah/student-exam-performance-and-success-dataset,Student Exam Performance &  Success Dataset,5.7 MB,2026-08-19T07:30:23.257Z,5690,99,19441,Mobeen Fatima,https://www.kaggle.com/datasets/mobeenfatimah/student-exam-performance-and-success-dataset,2026-09-21T04:40:24.346632
dreaddevelopment/raptor-knee-native384dense,Knee MRI - Native 384 Dense Corpus,259.1 MB,2026-08-23T13:17:23.333Z,402,13,1085,Dread Development,https://www.kaggle.com/datasets/dreaddevelopment/raptor-knee-native384dense,2026-09-21T04:40:24.346689
dreaddevelopment/raptor-knee-native384,Knee MRI - Native 384 Corpus,259.1 MB,2026-08-23T00:35:34.303Z,358,15,690,Dread Development,https://www.kaggle.com/datasets/dreaddevelopment/raptor-knee-native384,2026-09-21T04:40:24.346746
arjunsinghgangwar/titanic-survival-prediction-dataset,Titanic Passenger Survival Prediction Dataset,22.2 KB,2026-09-02T07:54:53.543Z,1553,51,5231,ARJUN SINGH GANGWAR,https://www.kaggle.com/datasets/arjunsinghgangwar/titanic-survival-prediction-dataset,2026-09-21T04:40:24.346776
zeyadmohamed26/netflix-customer-churn-and-engagement-analytics,Netflix Customer Churn & Engagement Analytics,185.6 KB,2026-09-07T11:24:25.000Z,1008,31,3741,Zeyad Mohamed,https://www.kaggle.com/datasets/zeyadmohamed26/netflix-customer-churn-and-engagement-analytics,2026-09-21T04:40:24.346805
erfan4524/e-commerce-sales-data-analysis-and-eda,E-Commerce Sales Data Analysis & EDA,2.1 MB,2026-08-28T15:12:17.000Z,4756,93,14393,Mohammad erfan Abbasnehzad,https://www.kaggle.com/datasets/erfan4524/e-commerce-sales-data-analysis-and-eda,2026-09-21T04:40:24.346835
beamhonor0911/spotify-artist-streaming-analytics-20202025,Spotify Streaming Data and Audio Feature (2020-25),4.3 MB,2026-08-28T10:51:36.203Z,2908,57,11737,Anshumaan Sharma,https://www.kaggle.com/datasets/beamhonor0911/spotify-artist-streaming-analytics-20202025,2026-09-21T04:40:24.346882
batudev/spotify-global-chart-totals-and-lyrics,Spotify Global Chart Totals & Lyrics,5.2 MB,2026-07-30T09:09:14.277Z,1322,25,5482,Batudev,https://www.kaggle.com/datasets/batudev/spotify-global-chart-totals-and-lyrics,2026-09-21T04:40:24.346911
arjunsinghgangwar/ncrb-crime-data-2014,NCRB Crime Data 2014,64.5 KB,2026-09-18T08:58:42.000Z,388,22,1237,ARJUN SINGH GANGWAR,https://www.kaggle.com/datasets/arjunsinghgangwar/ncrb-crime-data-2014,2026-09-21T04:40:24.346940
danielsowah123/retail-sales-dataset,Retail Sales Dataset,1.0 MB,2026-09-07T20:29:52.073Z,869,22,2893,Daniel Sowah,https://www.kaggle.com/datasets/danielsowah123/retail-sales-dataset,2026-09-21T04:40:24.346969
mansiaggarwal88/diabetes-risk-prediction,Diabetes Risk Prediction,322.9 KB,2026-08-13T15:38:56.197Z,4233,65,14337,Mansi Aggarwal,https://www.kaggle.com/datasets/mansiaggarwal88/diabetes-risk-prediction,2026-09-21T04:40:24.346999
pilkwang/rsna-knee-llm-labels,RSNA Knee LLM-read report labels,142.2 KB,2026-08-06T10:31:34.133Z,4090,22,2355,Pilkwang Kim,https://www.kaggle.com/datasets/pilkwang/rsna-knee-llm-labels,2026-09-21T04:40:24.347011
datascikhan/tiktok-shop-viral-sales-and-cac-attribution,TikTok Shop Sales Dataset,64.6 MB,2026-08-26T05:45:11.000Z,709,31,3786,Shair Khan,https://www.kaggle.com/datasets/datascikhan/tiktok-shop-viral-sales-and-cac-attribution,2026-09-21T04:40:24.347039
datasnaek/youtube-new,Trending YouTube Video Statistics,200.8 MB,2019-06-03T00:56:47.177Z,319139,6011,2218800,Mitchell J,https://www.kaggle.com/datasets/datasnaek/youtube-new,2026-09-21T04:40:24.347066
zynicide/wine-reviews,Wine Reviews,50.9 MB,2017-11-27T17:08:04.000Z,365960,3913,1506210,zackthoutt,https://www.kaggle.com/datasets/zynicide/wine-reviews,2026-09-21T04:40:24.347081
datasnaek/chess,Chess Game Dataset (Lichess),2.8 MB,2017-09-04T03:09:09.453Z,74339,1513,505280,Mitchell J,https://www.kaggle.com/datasets/datasnaek/chess,2026-09-21T04:40:24.347106
shreyashautomation/pokemon-stats-dataset,Pokemon stats dataset,44.6 KB,2026-08-24T19:33:53.000Z,640,22,2885,Shreyash Mishra,https://www.kaggle.com/datasets/shreyashautomation/pokemon-stats-dataset,2026-09-21T04:40:24.347130
