ref,title,size,lastUpdated,downloadCount,voteCount,viewCount,ownerName,url,fetch_date
dreaddevelopment/raptor-knee-widedense,Knee MRI model weights: twelve findings,518.2 MB,2026-08-23T04:12:20.703Z,792,39,2897,Dread Development,https://www.kaggle.com/datasets/dreaddevelopment/raptor-knee-widedense,2026-09-05T04:11:50.458140
datascikhan/e-commerce-sales-and-customer-analytics,🛒 E-Commerce Sales Analytics Dataset,28.4 MB,2026-08-25T08:00:46.013Z,2667,61,8305,Shair Khan,https://www.kaggle.com/datasets/datascikhan/e-commerce-sales-and-customer-analytics,2026-09-05T04:11:50.458194
erfan4524/e-commerce-sales-data-analysis-and-eda,E-Commerce Sales Data Analysis & EDA,2.1 MB,2026-08-28T15:12:17.000Z,2179,41,6443,Mohammad erfan Abbasnehzad,https://www.kaggle.com/datasets/erfan4524/e-commerce-sales-data-analysis-and-eda,2026-09-05T04:11:50.458237
srisyra02/online-food-ordering-dataset,Online Food Ordering Dataset,3.6 KB,2026-08-23T15:26:25.483Z,1196,20,4165,Srimathy Sivanessan,https://www.kaggle.com/datasets/srisyra02/online-food-ordering-dataset,2026-09-05T04:11:50.458278
debayank2024/netflix-movies-and-series,Netflix Movies and Series,1.3 MB,2026-07-27T09:40:46.527Z,10563,262,38581,Debayan Bandyopadhyay,https://www.kaggle.com/datasets/debayank2024/netflix-movies-and-series,2026-09-05T04:11:50.458318
leofire123/indian-flight-delay-datasets,Indian Flight Delay Datasets,4.7 MB,2026-08-31T19:36:50.337Z,795,23,2716,Shaktikant Gupta 123,https://www.kaggle.com/datasets/leofire123/indian-flight-delay-datasets,2026-09-05T04:11:50.458349
mobeenfatimah/student-exam-performance-and-success-dataset,Student Exam Performance &  Success Dataset,5.7 MB,2026-08-19T07:30:23.257Z,1201,37,4079,Mobeen Fatima,https://www.kaggle.com/datasets/mobeenfatimah/student-exam-performance-and-success-dataset,2026-09-05T04:11:50.458389
harishyadav0506/imdb-movies-dataset-csv,imdb_movies_dataset.csv,1.7 KB,2026-08-21T14:53:55.317Z,599,24,2464,Harish Yadav,https://www.kaggle.com/datasets/harishyadav0506/imdb-movies-dataset-csv,2026-09-05T04:11:50.458420
mansiaggarwal88/diabetes-risk-prediction,Diabetes Risk Prediction,322.9 KB,2026-08-13T15:38:56.197Z,2005,37,6477,Mansi Aggarwal,https://www.kaggle.com/datasets/mansiaggarwal88/diabetes-risk-prediction,2026-09-05T04:11:50.458459
debayank2024/house-price-prediction,House Price Prediction,145.3 KB,2026-07-31T17:01:46.000Z,4403,88,15536,Debayan Bandyopadhyay,https://www.kaggle.com/datasets/debayank2024/house-price-prediction,2026-09-05T04:11:50.458499
zohairbaloch/netflix-titles-enriched-with-imdb-and-tmdb,Netflix Titles Enriched with IMDb & TMDb,1.6 MB,2026-08-25T09:59:26.773Z,447,23,1592,Muhammad Zohair Baloch,https://www.kaggle.com/datasets/zohairbaloch/netflix-titles-enriched-with-imdb-and-tmdb,2026-09-05T04:11:50.458539
georgymamarin/kaggriculture-episodes,Kaggriculture Episodes,9.8 GB,2026-09-04T04:50:16.000Z,17043,59,2834,Georgy Mamarin,https://www.kaggle.com/datasets/georgymamarin/kaggriculture-episodes,2026-09-05T04:11:50.458578
dreaddevelopment/knee-raptor-corpus-ext,"Knee MRI preprocessed slice stacks, part 2 of 2",4.2 GB,2026-08-21T23:14:46.213Z,680,21,1115,Dread Development,https://www.kaggle.com/datasets/dreaddevelopment/knee-raptor-corpus-ext,2026-09-05T04:11:50.458644
harshadapatil31/student-performance-and-study-habits-dataset,Student Performance & Study Habits Dataset,14.7 KB,2026-07-06T06:28:52.743Z,17992,342,58183,Harshada Patil,https://www.kaggle.com/datasets/harshadapatil31/student-performance-and-study-habits-dataset,2026-09-05T04:11:50.458684
razanihababdellatif/food-delivery-orders-and-eta-logistics-dataset,Food Delivery Orders & ETA Logistics Dataset,2.6 MB,2026-08-15T12:33:55.067Z,1631,46,6209,Razan Ihab,https://www.kaggle.com/datasets/razanihababdellatif/food-delivery-orders-and-eta-logistics-dataset,2026-09-05T04:11:50.458723
razanihababdellatif/smart-city-digital-twin-ecosystem-dataset,Smart City Digital Twin Ecosystem Dataset,99.5 MB,2026-08-29T14:01:30.657Z,391,23,1534,Razan Ihab,https://www.kaggle.com/datasets/razanihababdellatif/smart-city-digital-twin-ecosystem-dataset,2026-09-05T04:11:50.458759
datasnaek/youtube-new,Trending YouTube Video Statistics,200.8 MB,2019-06-03T00:56:47.177Z,318195,5997,2214294,Mitchell J,https://www.kaggle.com/datasets/datasnaek/youtube-new,2026-09-05T04:11:50.458796
dansbecker/powerlifting-database,powerlifting-database,8.8 MB,2019-04-30T21:07:41.000Z,34740,435,153087,DanB,https://www.kaggle.com/datasets/dansbecker/powerlifting-database,2026-09-05T04:11:50.458821
datasnaek/chess,Chess Game Dataset (Lichess),2.8 MB,2017-09-04T03:09:09.453Z,73832,1510,502822,Mitchell J,https://www.kaggle.com/datasets/datasnaek/chess,2026-09-05T04:11:50.458853
jpmiller/publicassistance,US Public Food Assistance 1 - WIC,296.9 KB,2023-04-17T20:01:05.000Z,35000,525,153822,JohnM,https://www.kaggle.com/datasets/jpmiller/publicassistance,2026-09-05T04:11:50.458877
