ref,title,size,lastUpdated,downloadCount,voteCount,viewCount,ownerName,url,fetch_date
harshadapatil31/student-performance-and-study-habits-dataset,Student Performance & Study Habits Dataset,14.7 KB,2026-07-06T06:28:52.743Z,5351,89,16929,Harshada Patil,https://www.kaggle.com/datasets/harshadapatil31/student-performance-and-study-habits-dataset,2026-08-03T03:42:04.410678
troubador/2026-world-cup-player-statistics,World Cup Player Statistics,105.7 KB,2026-07-29T18:24:36.787Z,875,24,3351,Rohan Prashanth,https://www.kaggle.com/datasets/troubador/2026-world-cup-player-statistics,2026-08-03T03:42:04.410708
abbas829/ecommerce-sales-dataset,Ecommerce sales dataset,108.4 KB,2026-07-03T00:59:03.347Z,7038,123,21840,Tassawar Abbas,https://www.kaggle.com/datasets/abbas829/ecommerce-sales-dataset,2026-08-03T03:42:04.410750
rishavsvault/most-streamed-artists-on-spotify,Most Streamed Artists on Spotify,36.7 KB,2026-07-24T16:55:05.213Z,2521,49,8208,Rishav,https://www.kaggle.com/datasets/rishavsvault/most-streamed-artists-on-spotify,2026-08-03T03:42:04.410790
rauffauzanrambe/fifa-world-cup-2026-player-performance-dataset,FIFA World Cup 2026 Player Performance Dataset,4.0 MB,2026-06-10T12:58:47.093Z,21937,536,83593,Ra'uf Fauzan Rambe,https://www.kaggle.com/datasets/rauffauzanrambe/fifa-world-cup-2026-player-performance-dataset,2026-08-03T03:42:04.410830
srisyra02/amazon-product-sales-data-42k-items-2025,Amazon Product Sales Data 42K+ Items - 2025,3.9 MB,2026-07-21T05:14:19.917Z,1092,22,3925,Srimathy Sivanessan,https://www.kaggle.com/datasets/srisyra02/amazon-product-sales-data-42k-items-2025,2026-08-03T03:42:04.410897
kylefengkfeng209/screen-time-vs-mental-health-ml-ready,Screen Time vs Mental Health (ML-Ready),109.5 KB,2026-07-23T19:38:02.563Z,926,26,3806,Mind Lab,https://www.kaggle.com/datasets/kylefengkfeng209/screen-time-vs-mental-health-ml-ready,2026-08-03T03:42:04.410939
jatinkhandelwal112/indian-financial-fraud-dataset,Indian Financial Fraud Dataset,9.8 MB,2026-07-20T16:46:13.000Z,792,25,2563,Jatin khandelwal112,https://www.kaggle.com/datasets/jatinkhandelwal112/indian-financial-fraud-dataset,2026-08-03T03:42:04.410978
vivekmali1436/banking-transactions-dataset,Banking Transactions Dataset,89.4 MB,2026-07-17T13:38:51.717Z,2436,38,6511,Vivek Mali 1436,https://www.kaggle.com/datasets/vivekmali1436/banking-transactions-dataset,2026-08-03T03:42:04.411008
uditjain13/heart-disease-risk-2026,Heart Disease Risk 2026,343.5 KB,2026-07-16T19:18:02.423Z,1747,43,5667,Udit Jain,https://www.kaggle.com/datasets/uditjain13/heart-disease-risk-2026,2026-08-03T03:42:04.411048
kylefengkfeng209/most-streamed-spotify-songs-2025,Most Streamed Spotify Songs 2025,24.2 KB,2026-07-15T08:02:18.000Z,664,21,2336,Mind Lab,https://www.kaggle.com/datasets/kylefengkfeng209/most-streamed-spotify-songs-2025,2026-08-03T03:42:04.411086
pilkwang/biohub-tracking-support-pack-50ep-v1,Biohub Tracking Support Pack,333.3 MB,2026-07-08T22:42:12.497Z,5921,22,1993,Pilkwang Kim,https://www.kaggle.com/datasets/pilkwang/biohub-tracking-support-pack-50ep-v1,2026-08-03T03:42:04.411107
debayank2024/netflix-movies-and-series,Netflix Movies and Series,1.3 MB,2026-07-27T09:40:46.527Z,338,13,1324,Debayan Bandyopadhyay,https://www.kaggle.com/datasets/debayank2024/netflix-movies-and-series,2026-08-03T03:42:04.411146
ravaghi/wellbore-geology-prediction-artifacts,Wellbore Geology Prediction | Artifacts,2.2 GB,2026-06-04T14:39:56.717Z,5699,19,4221,Mahdi Ravaghi,https://www.kaggle.com/datasets/ravaghi/wellbore-geology-prediction-artifacts,2026-08-03T03:42:04.411162
fleongg/rogii-claude-models-pub,rogii-claude-models-pub,9.7 MB,2026-06-07T19:21:25.000Z,2558,10,1690,fle3n,https://www.kaggle.com/datasets/fleongg/rogii-claude-models-pub,2026-08-03T03:42:04.411178
zynicide/wine-reviews,Wine Reviews,50.9 MB,2017-11-27T17:08:04.000Z,363595,3893,1499399,zackthoutt,https://www.kaggle.com/datasets/zynicide/wine-reviews,2026-08-03T03:42:04.411200
uditjain13/credit-card-fraud-detection-2026,Credit Card Fraud Detection 2026,649.6 KB,2026-07-16T19:17:54.000Z,1825,31,6365,Udit Jain,https://www.kaggle.com/datasets/uditjain13/credit-card-fraud-detection-2026,2026-08-03T03:42:04.411239
phongnguyn23021656/koolbox-offline,koolbox offline,51.9 MB,2025-12-05T02:34:36.197Z,1703,7,1417,Phong Nguyễn 23021656,https://www.kaggle.com/datasets/phongnguyn23021656/koolbox-offline,2026-08-03T03:42:04.411255
dansbecker/powerlifting-database,powerlifting-database,8.8 MB,2019-04-30T21:07:41.000Z,34128,425,150327,DanB,https://www.kaggle.com/datasets/dansbecker/powerlifting-database,2026-08-03T03:42:04.411280
jpmiller/publicassistance,US Public Food Assistance 1 - WIC,296.9 KB,2023-04-17T20:01:05.000Z,34031,522,153183,JohnM,https://www.kaggle.com/datasets/jpmiller/publicassistance,2026-08-03T03:42:04.411306
