ref,title,size,lastUpdated,downloadCount,voteCount,viewCount,ownerName,url,fetch_date
debayank2024/netflix-movies-and-series,Netflix Movies and Series,1.3 MB,2026-07-27T09:40:46.527Z,9116,223,32888,Debayan Bandyopadhyay,https://www.kaggle.com/datasets/debayank2024/netflix-movies-and-series,2026-08-30T05:09:11.048897
dreaddevelopment/raptor-knee-widedense,Knee MRI model weights: twelve findings,518.2 MB,2026-08-23T04:12:20.703Z,414,26,1529,Dread Development,https://www.kaggle.com/datasets/dreaddevelopment/raptor-knee-widedense,2026-08-30T05:09:11.049064
razanihababdellatif/food-delivery-orders-and-eta-logistics-dataset,Food Delivery Orders & ETA Logistics Dataset,2.6 MB,2026-08-15T12:33:55.067Z,1300,38,4929,Razan Ihab,https://www.kaggle.com/datasets/razanihababdellatif/food-delivery-orders-and-eta-logistics-dataset,2026-08-30T05:09:11.049158
yogeshm01/spotify-artist-streaming-analytics-20152025,Spotify Artist Streaming Analytics (2015–2025),6.8 MB,2026-08-11T14:38:51.783Z,1087,27,4247,Yogesh Mishra,https://www.kaggle.com/datasets/yogeshm01/spotify-artist-streaming-analytics-20152025,2026-08-30T05:09:11.049240
debayank2024/house-price-prediction,House Price Prediction,145.3 KB,2026-07-31T17:01:46.000Z,3602,79,12568,Debayan Bandyopadhyay,https://www.kaggle.com/datasets/debayank2024/house-price-prediction,2026-08-30T05:09:11.049321
stevenleehans/rsna-knee-llm-report-labels,RSNA Knee LLM Report Labels,416.0 KB,2026-08-09T06:16:43.867Z,2297,37,2582,stevenleehans,https://www.kaggle.com/datasets/stevenleehans/rsna-knee-llm-report-labels,2026-08-30T05:09:11.049383
harshadapatil31/student-performance-and-study-habits-dataset,Student Performance & Study Habits Dataset,14.7 KB,2026-07-06T06:28:52.743Z,16366,318,52560,Harshada Patil,https://www.kaggle.com/datasets/harshadapatil31/student-performance-and-study-habits-dataset,2026-08-30T05:09:11.049466
pilkwang/rsna-knee-llm-labels,RSNA Knee LLM-read report labels,142.2 KB,2026-08-06T10:31:34.133Z,2365,16,1374,Pilkwang Kim,https://www.kaggle.com/datasets/pilkwang/rsna-knee-llm-labels,2026-08-30T05:09:11.049503
srisyra02/diabetes-risk-prediction-dataset,Diabetes Risk Prediction Dataset,2.9 MB,2026-08-19T11:02:49.983Z,727,23,2540,Srimathy Sivanessan,https://www.kaggle.com/datasets/srisyra02/diabetes-risk-prediction-dataset,2026-08-30T05:09:11.049582
mansiaggarwal88/diabetes-risk-prediction,Diabetes Risk Prediction,322.9 KB,2026-08-13T15:38:56.197Z,1123,27,3621,Mansi Aggarwal,https://www.kaggle.com/datasets/mansiaggarwal88/diabetes-risk-prediction,2026-08-30T05:09:11.049660
srisyra02/e-commerce-sales-performance-analysis,E-Commerce Sales Performance Analysis,108.3 KB,2026-08-06T04:17:51.643Z,2212,32,7132,Srimathy Sivanessan,https://www.kaggle.com/datasets/srisyra02/e-commerce-sales-performance-analysis,2026-08-30T05:09:11.049741
jatinkhandelwal112/indian-e-commerce-sales-analytics-dataset,Indian E-Commerce Sales Analytics Dataset,10.5 MB,2026-08-05T12:05:25.157Z,2985,55,8224,Jatin khandelwal112,https://www.kaggle.com/datasets/jatinkhandelwal112/indian-e-commerce-sales-analytics-dataset,2026-08-30T05:09:11.049851
arseniyshutko/binary-aviation-satisfaction-129k,Airline Satisfaction Data ✈️,1.8 MB,2026-08-17T10:17:33.387Z,625,24,2302,Arseniy Shutko,https://www.kaggle.com/datasets/arseniyshutko/binary-aviation-satisfaction-129k,2026-08-30T05:09:11.049939
srisyra02/spotify-music-artist-streaming-analytics,Spotify Music Artist Streaming Analytics,22.9 KB,2026-08-07T03:20:03.313Z,3221,48,10364,Srimathy Sivanessan,https://www.kaggle.com/datasets/srisyra02/spotify-music-artist-streaming-analytics,2026-08-30T05:09:11.050025
rewantbhriguvanshi/recent-movies-and-entertainment-dataset-20242026,Movies & Entertainment Dataset (2024–2026),288.5 KB,2026-08-08T15:11:06.107Z,1223,32,4487,Rewant Bhriguvanshi,https://www.kaggle.com/datasets/rewantbhriguvanshi/recent-movies-and-entertainment-dataset-20242026,2026-08-30T05:09:11.050102
georgymamarin/kaggriculture-episodes,Kaggriculture Episodes,7.7 GB,2026-08-29T04:47:16.357Z,12606,56,2355,Georgy Mamarin,https://www.kaggle.com/datasets/georgymamarin/kaggriculture-episodes,2026-08-30T05:09:11.050174
pilkwang/rsna-knee-weights,RSNA Knee weights,1.5 GB,2026-08-08T02:49:55.307Z,2517,4,697,Pilkwang Kim,https://www.kaggle.com/datasets/pilkwang/rsna-knee-weights,2026-08-30T05:09:11.050212
datasnaek/youtube-new,Trending YouTube Video Statistics,200.8 MB,2019-06-03T00:56:47.177Z,317737,5985,2212689,Mitchell J,https://www.kaggle.com/datasets/datasnaek/youtube-new,2026-08-30T05:09:11.050279
residentmario/ramen-ratings,Ramen Ratings,39.8 KB,2018-01-11T16:04:39.893Z,64192,1001,351780,Aleksey Bilogur,https://www.kaggle.com/datasets/residentmario/ramen-ratings,2026-08-30T05:09:11.050334
zynicide/wine-reviews,Wine Reviews,50.9 MB,2017-11-27T17:08:04.000Z,364928,3902,1502960,zackthoutt,https://www.kaggle.com/datasets/zynicide/wine-reviews,2026-08-30T05:09:11.050372
