ref,title,size,lastUpdated,downloadCount,voteCount,viewCount,ownerName,url,fetch_date
datascikhan/e-commerce-sales-and-customer-analytics,E-Commerce Sales Analytics Dataset,28.4 MB,2026-08-25T08:00:46.013Z,11645,250,36686,Shair Khan,https://www.kaggle.com/datasets/datascikhan/e-commerce-sales-and-customer-analytics,2026-09-24T04:29:55.655969
srisyra02/online-food-ordering-dataset,Online Food Ordering Dataset,3.6 KB,2026-08-23T15:26:25.483Z,8318,135,29160,Srimathy Sivanessan,https://www.kaggle.com/datasets/srisyra02/online-food-ordering-dataset,2026-09-24T04:29:55.656018
dreaddevelopment/raptor-knee-native384dense,Knee MRI - Native 384 Dense Corpus,259.1 MB,2026-08-23T13:17:23.333Z,474,15,1443,Dread Development,https://www.kaggle.com/datasets/dreaddevelopment/raptor-knee-native384dense,2026-09-24T04:29:55.656098
harishyadav0506/impact-of-social-media-on-life,Impact of Social Media on Life,77.1 KB,2026-09-09T18:10:54.497Z,1655,32,5809,Harish Yadav,https://www.kaggle.com/datasets/harishyadav0506/impact-of-social-media-on-life,2026-09-24T04:29:55.656134
danielsowah123/retail-sales-dataset,Retail Sales Dataset,1.0 MB,2026-09-07T20:29:52.073Z,1490,33,5203,Daniel Sowah,https://www.kaggle.com/datasets/danielsowah123/retail-sales-dataset,2026-09-24T04:29:55.656174
mobeenfatimah/student-exam-performance-and-success-dataset,Student Exam Performance &  Success Dataset,5.7 MB,2026-08-19T07:30:23.257Z,6410,110,22104,Mobeen Fatima,https://www.kaggle.com/datasets/mobeenfatimah/student-exam-performance-and-success-dataset,2026-09-24T04:29:55.656214
harshitsama/us-grocery-and-gas-prices-2015-2026,US Grocery and Gas Prices (2015-2026),98.5 KB,2026-09-06T16:50:39.357Z,892,28,3674,Harshit Kumar,https://www.kaggle.com/datasets/harshitsama/us-grocery-and-gas-prices-2015-2026,2026-09-24T04:29:55.656258
dreaddevelopment/raptor-knee-widedense,Knee MRI model weights: twelve findings,518.2 MB,2026-08-23T04:12:20.703Z,1378,79,6003,Dread Development,https://www.kaggle.com/datasets/dreaddevelopment/raptor-knee-widedense,2026-09-24T04:29:55.656331
udaykumar025/retails-sales-analysis,Retails Sales Analysis,355.8 KB,2026-09-10T15:17:46.000Z,1940,23,2946,Uday Kumar,https://www.kaggle.com/datasets/udaykumar025/retails-sales-analysis,2026-09-24T04:29:55.656362
zeyadmohamed26/netflix-customer-churn-and-engagement-analytics,Netflix Customer Churn & Engagement Analytics,185.6 KB,2026-09-07T11:24:25.000Z,1415,32,5243,Zeyad Mohamed,https://www.kaggle.com/datasets/zeyadmohamed26/netflix-customer-churn-and-engagement-analytics,2026-09-24T04:29:55.656401
erfan4524/e-commerce-sales-data-analysis-and-eda,E-Commerce Sales Data Analysis & EDA,2.1 MB,2026-08-28T15:12:17.000Z,5089,98,15553,Mohammad erfan Abbasnehzad,https://www.kaggle.com/datasets/erfan4524/e-commerce-sales-data-analysis-and-eda,2026-09-24T04:29:55.656457
hubertsidorowicz/football-players-stats-2026-2027,Football Players Stats (2026-2027),243.4 KB,2026-09-14T09:52:07.127Z,823,24,3501,Hubert Sidorowicz,https://www.kaggle.com/datasets/hubertsidorowicz/football-players-stats-2026-2027,2026-09-24T04:29:55.656484
manaswinsripatnala/social-media-dopamine-and-productivity-dataset,"Social Media, Dopamine, and Productivity Dataset",13.3 KB,2026-08-25T18:25:34.000Z,1123,23,5301,Manaswin Sripatnala,https://www.kaggle.com/datasets/manaswinsripatnala/social-media-dopamine-and-productivity-dataset,2026-09-24T04:29:55.656519
mikedpad/ea-sports-fc27-player-ratings,EA SPORTS FC™ 27 Player Ratings,1.6 MB,2026-09-14T08:02:25.000Z,673,22,2721,MikeDPad,https://www.kaggle.com/datasets/mikedpad/ea-sports-fc27-player-ratings,2026-09-24T04:29:55.656562
beamhonor0911/spotify-artist-streaming-analytics-20202025,Spotify Streaming Data and Audio Feature (2020-25),4.3 MB,2026-08-28T10:51:36.203Z,3161,60,12975,Anshumaan Sharma,https://www.kaggle.com/datasets/beamhonor0911/spotify-artist-streaming-analytics-20202025,2026-09-24T04:29:55.656600
datasnaek/youtube-new,Trending YouTube Video Statistics,200.8 MB,2019-06-03T00:56:47.177Z,319404,6013,2219709,Mitchell J,https://www.kaggle.com/datasets/datasnaek/youtube-new,2026-09-24T04:29:55.656636
arjunsinghgangwar/titanic-survival-prediction-dataset,Titanic Passenger Survival Prediction Dataset,22.2 KB,2026-09-02T07:54:53.543Z,1797,54,5876,ARJUN SINGH GANGWAR,https://www.kaggle.com/datasets/arjunsinghgangwar/titanic-survival-prediction-dataset,2026-09-24T04:29:55.656672
datascikhan/e-commerce-delivery-and-shipping-data-2026,E-Commerce Delivery Analytics Dataset,2.0 MB,2026-08-26T18:38:11.593Z,938,26,3615,Shair Khan,https://www.kaggle.com/datasets/datascikhan/e-commerce-delivery-and-shipping-data-2026,2026-09-24T04:29:55.656708
zynicide/wine-reviews,Wine Reviews,50.9 MB,2017-11-27T17:08:04.000Z,366206,3913,1506916,zackthoutt,https://www.kaggle.com/datasets/zynicide/wine-reviews,2026-09-24T04:29:55.656728
datasnaek/chess,Chess Game Dataset (Lichess),2.8 MB,2017-09-04T03:09:09.453Z,74475,1513,505789,Mitchell J,https://www.kaggle.com/datasets/datasnaek/chess,2026-09-24T04:29:55.656759
