ref,title,size,lastUpdated,downloadCount,voteCount,viewCount,ownerName,url,fetch_date
debayank2024/netflix-movies-and-series,Netflix Movies and Series,1.3 MB,2026-07-27T09:40:46.527Z,5632,132,20511,Debayan Bandyopadhyay,https://www.kaggle.com/datasets/debayank2024/netflix-movies-and-series,2026-08-19T01:44:48.693202
harshadapatil31/student-performance-and-study-habits-dataset,Student Performance & Study Habits Dataset,14.7 KB,2026-07-06T06:28:52.743Z,11936,225,38086,Harshada Patil,https://www.kaggle.com/datasets/harshadapatil31/student-performance-and-study-habits-dataset,2026-08-19T01:44:48.693252
srisyra02/spotify-music-artist-streaming-analytics,Spotify Music Artist Streaming Analytics,22.9 KB,2026-08-07T03:20:03.313Z,1902,31,6099,Srimathy Sivanessan,https://www.kaggle.com/datasets/srisyra02/spotify-music-artist-streaming-analytics,2026-08-19T01:44:48.693293
stevenleehans/rsna-knee-llm-report-labels,RSNA Knee LLM Report Labels,416.0 KB,2026-08-09T06:16:43.867Z,1288,29,1733,stevenleehans,https://www.kaggle.com/datasets/stevenleehans/rsna-knee-llm-report-labels,2026-08-19T01:44:48.693324
pilkwang/rsna-knee-llm-labels,RSNA Knee LLM-read report labels,142.2 KB,2026-08-06T10:31:34.133Z,1531,12,811,Pilkwang Kim,https://www.kaggle.com/datasets/pilkwang/rsna-knee-llm-labels,2026-08-19T01:44:48.693342
debayank2024/house-price-prediction,House Price Prediction,145.3 KB,2026-07-31T17:01:46.000Z,1651,42,5720,Debayan Bandyopadhyay,https://www.kaggle.com/datasets/debayank2024/house-price-prediction,2026-08-19T01:44:48.693382
jatinkhandelwal112/indian-e-commerce-sales-analytics-dataset,Indian E-Commerce Sales Analytics Dataset,10.5 MB,2026-08-05T12:05:25.157Z,1361,26,3774,Jatin khandelwal112,https://www.kaggle.com/datasets/jatinkhandelwal112/indian-e-commerce-sales-analytics-dataset,2026-08-19T01:44:48.693421
saitejabandaruin/global-restaurant-delivery-intelligence,Global Restaurant & Food Delivery Intelligence,3.2 MB,2026-08-11T00:29:06.007Z,1014,36,3427,Sai Teja Bandaru,https://www.kaggle.com/datasets/saitejabandaruin/global-restaurant-delivery-intelligence,2026-08-19T01:44:48.693460
abbas829/ecommerce-sales-dataset,Ecommerce sales dataset,108.4 KB,2026-07-03T00:59:03.347Z,11481,189,36113,Tassawar Abbas,https://www.kaggle.com/datasets/abbas829/ecommerce-sales-dataset,2026-08-19T01:44:48.693499
georgymamarin/kaggriculture-episodes,Kaggriculture Episodes,4.5 GB,2026-08-18T02:02:51.857Z,5473,45,1633,Georgy Mamarin,https://www.kaggle.com/datasets/georgymamarin/kaggriculture-episodes,2026-08-19T01:44:48.693541
ravaghi/wellbore-geology-prediction-artifacts,Wellbore Geology Prediction | Artifacts,2.2 GB,2026-06-04T14:39:56.717Z,6053,19,4662,Mahdi Ravaghi,https://www.kaggle.com/datasets/ravaghi/wellbore-geology-prediction-artifacts,2026-08-19T01:44:48.693558
razanihababdellatif/womens-e-commerce-clothing-reviews-and-sales,Women's E-Commerce Clothing Reviews & Sales,963.8 KB,2026-08-09T19:08:19.143Z,688,26,2440,Razan Ihab,https://www.kaggle.com/datasets/razanihababdellatif/womens-e-commerce-clothing-reviews-and-sales,2026-08-19T01:44:48.693597
fleongg/rogii-claude-models-pub,rogii-claude-models-pub,9.7 MB,2026-06-07T19:21:25.000Z,2761,10,1829,fle3n,https://www.kaggle.com/datasets/fleongg/rogii-claude-models-pub,2026-08-19T01:44:48.693613
raykkretzschmar/kaggriculture-reference-agents,Kaggriculture Reference Agents,149.3 KB,2026-08-17T06:00:33.007Z,1136,25,1255,Rayk Kretzschmar,https://www.kaggle.com/datasets/raykkretzschmar/kaggriculture-reference-agents,2026-08-19T01:44:48.693652
pilkwang/rsna-knee-weights,RSNA Knee weights,1.5 GB,2026-08-08T02:49:55.307Z,1756,1,422,Pilkwang Kim,https://www.kaggle.com/datasets/pilkwang/rsna-knee-weights,2026-08-19T01:44:48.693674
datasnaek/youtube-new,Trending YouTube Video Statistics,200.8 MB,2019-06-03T00:56:47.177Z,317105,5977,2209949,Mitchell J,https://www.kaggle.com/datasets/datasnaek/youtube-new,2026-08-19T01:44:48.693713
residentmario/ramen-ratings,Ramen Ratings,39.8 KB,2018-01-11T16:04:39.893Z,63939,998,350740,Aleksey Bilogur,https://www.kaggle.com/datasets/residentmario/ramen-ratings,2026-08-19T01:44:48.693743
rtatman/188-million-us-wildfires,1.88 Million US Wildfires,168.1 MB,2020-05-12T21:03:49.213Z,51389,1451,448206,Rachael Tatman,https://www.kaggle.com/datasets/rtatman/188-million-us-wildfires,2026-08-19T01:44:48.693765
zynicide/wine-reviews,Wine Reviews,50.9 MB,2017-11-27T17:08:04.000Z,364375,3897,1501510,zackthoutt,https://www.kaggle.com/datasets/zynicide/wine-reviews,2026-08-19T01:44:48.693787
nasa/kepler-exoplanet-search-results,Kepler Exoplanet Search Results,1.2 MB,2017-10-10T18:26:59.497Z,29862,875,220963,NASA,https://www.kaggle.com/datasets/nasa/kepler-exoplanet-search-results,2026-08-19T01:44:48.693821
