ref,title,size,lastUpdated,downloadCount,voteCount,viewCount,ownerName,url,fetch_date
datascikhan/e-commerce-sales-and-customer-analytics,E-Commerce Sales Analytics Dataset,28.4 MB,2026-08-25T08:00:46.013Z,3206,82,10039,Shair Khan,https://www.kaggle.com/datasets/datascikhan/e-commerce-sales-and-customer-analytics,2026-09-07T04:18:58.794245
dreaddevelopment/raptor-knee-widedense,Knee MRI model weights: twelve findings,518.2 MB,2026-08-23T04:12:20.703Z,889,51,3319,Dread Development,https://www.kaggle.com/datasets/dreaddevelopment/raptor-knee-widedense,2026-09-07T04:18:58.794330
erfan4524/e-commerce-sales-data-analysis-and-eda,E-Commerce Sales Data Analysis & EDA,2.1 MB,2026-08-28T15:12:17.000Z,2552,52,7615,Mohammad erfan Abbasnehzad,https://www.kaggle.com/datasets/erfan4524/e-commerce-sales-data-analysis-and-eda,2026-09-07T04:18:58.794372
dreaddevelopment/raptor-knee-maxspan,Knee MRI - Max-Span Dense Corpus,259.1 MB,2026-08-22T20:14:47.093Z,550,23,1269,Dread Development,https://www.kaggle.com/datasets/dreaddevelopment/raptor-knee-maxspan,2026-09-07T04:18:58.794446
srisyra02/online-food-ordering-dataset,Online Food Ordering Dataset,3.6 KB,2026-08-23T15:26:25.483Z,1723,29,5906,Srimathy Sivanessan,https://www.kaggle.com/datasets/srisyra02/online-food-ordering-dataset,2026-09-07T04:18:58.794486
mobeenfatimah/student-exam-performance-and-success-dataset,Student Exam Performance &  Success Dataset,5.7 MB,2026-08-19T07:30:23.257Z,1625,41,5416,Mobeen Fatima,https://www.kaggle.com/datasets/mobeenfatimah/student-exam-performance-and-success-dataset,2026-09-07T04:18:58.794524
beamhonor0911/spotify-artist-streaming-analytics-20202025,Spotify Streaming Data and Audio Feature (2020-25),4.3 MB,2026-08-28T10:51:36.203Z,638,21,2601,Anshumaan Sharma,https://www.kaggle.com/datasets/beamhonor0911/spotify-artist-streaming-analytics-20202025,2026-09-07T04:18:58.794562
debayank2024/netflix-movies-and-series,Netflix Movies and Series,1.3 MB,2026-07-27T09:40:46.527Z,10798,271,39590,Debayan Bandyopadhyay,https://www.kaggle.com/datasets/debayank2024/netflix-movies-and-series,2026-09-07T04:18:58.794600
stevenleehans/rsna-knee-llm-report-labels,RSNA Knee LLM Report Labels,416.0 KB,2026-08-09T06:16:43.867Z,3200,43,3632,stevenleehans,https://www.kaggle.com/datasets/stevenleehans/rsna-knee-llm-report-labels,2026-09-07T04:18:58.794629
mansiaggarwal88/diabetes-risk-prediction,Diabetes Risk Prediction,322.9 KB,2026-08-13T15:38:56.197Z,2222,40,7178,Mansi Aggarwal,https://www.kaggle.com/datasets/mansiaggarwal88/diabetes-risk-prediction,2026-09-07T04:18:58.794679
leofire123/indian-flight-delay-datasets,Indian Flight Delay Datasets,4.7 MB,2026-08-31T19:36:50.337Z,859,24,2920,Shaktikant Gupta 123,https://www.kaggle.com/datasets/leofire123/indian-flight-delay-datasets,2026-09-07T04:18:58.794708
pilkwang/rsna-knee-llm-labels,RSNA Knee LLM-read report labels,142.2 KB,2026-08-06T10:31:34.133Z,2975,16,1698,Pilkwang Kim,https://www.kaggle.com/datasets/pilkwang/rsna-knee-llm-labels,2026-09-07T04:18:58.794724
harishyadav0506/imdb-movies-dataset-csv,imdb_movies_dataset.csv,1.7 KB,2026-08-21T14:53:55.317Z,620,25,2569,Harish Yadav,https://www.kaggle.com/datasets/harishyadav0506/imdb-movies-dataset-csv,2026-09-07T04:18:58.794753
hardikchoudharyhc/indian-stock-market-dataset-pe-market-cap,"Indian Stock Market Dataset – P/E, Market Cap.",127.2 KB,2026-08-02T06:22:07.000Z,695,26,2558,Hardik Choudhary,https://www.kaggle.com/datasets/hardikchoudharyhc/indian-stock-market-dataset-pe-market-cap,2026-09-07T04:18:58.794792
dreaddevelopment/knee-raptor-corpus-ext,"Knee MRI preprocessed slice stacks, part 2 of 2",4.2 GB,2026-08-21T23:14:46.213Z,757,23,1180,Dread Development,https://www.kaggle.com/datasets/dreaddevelopment/knee-raptor-corpus-ext,2026-09-07T04:18:58.794854
razanihababdellatif/smart-city-digital-twin-ecosystem-dataset,Smart City Digital Twin Ecosystem Dataset,99.5 MB,2026-08-29T14:01:30.657Z,427,23,1670,Razan Ihab,https://www.kaggle.com/datasets/razanihababdellatif/smart-city-digital-twin-ecosystem-dataset,2026-09-07T04:18:58.794890
datasnaek/youtube-new,Trending YouTube Video Statistics,200.8 MB,2019-06-03T00:56:47.177Z,318290,5998,2214826,Mitchell J,https://www.kaggle.com/datasets/datasnaek/youtube-new,2026-09-07T04:18:58.794926
georgymamarin/kaggriculture-episodes,Kaggriculture Episodes,10.7 GB,2026-09-07T00:25:59.403Z,18552,60,2926,Georgy Mamarin,https://www.kaggle.com/datasets/georgymamarin/kaggriculture-episodes,2026-09-07T04:18:58.794960
dansbecker/powerlifting-database,powerlifting-database,8.8 MB,2019-04-30T21:07:41.000Z,34771,435,153217,DanB,https://www.kaggle.com/datasets/dansbecker/powerlifting-database,2026-09-07T04:18:58.794983
datasnaek/chess,Chess Game Dataset (Lichess),2.8 MB,2017-09-04T03:09:09.453Z,73857,1510,502987,Mitchell J,https://www.kaggle.com/datasets/datasnaek/chess,2026-09-07T04:18:58.795014
