ref,title,size,lastUpdated,downloadCount,voteCount,viewCount,ownerName,url,fetch_date
debayank2024/netflix-movies-and-series,Netflix Movies and Series,1.3 MB,2026-07-27T09:40:46.527Z,8714,214,31458,Debayan Bandyopadhyay,https://www.kaggle.com/datasets/debayank2024/netflix-movies-and-series,2026-08-28T11:09:42.856300
harshadapatil31/student-performance-and-study-habits-dataset,Student Performance & Study Habits Dataset,14.7 KB,2026-07-06T06:28:52.743Z,15923,309,50902,Harshada Patil,https://www.kaggle.com/datasets/harshadapatil31/student-performance-and-study-habits-dataset,2026-08-28T11:09:42.856344
debayank2024/house-price-prediction,House Price Prediction,145.3 KB,2026-07-31T17:01:46.000Z,3419,78,11863,Debayan Bandyopadhyay,https://www.kaggle.com/datasets/debayank2024/house-price-prediction,2026-08-28T11:09:42.856380
stevenleehans/rsna-knee-llm-report-labels,RSNA Knee LLM Report Labels,416.0 KB,2026-08-09T06:16:43.867Z,2153,35,2476,stevenleehans,https://www.kaggle.com/datasets/stevenleehans/rsna-knee-llm-report-labels,2026-08-28T11:09:42.856409
dreaddevelopment/raptor-knee-widedense,Knee MRI model weights: twelve findings,518.2 MB,2026-08-23T04:12:20.703Z,341,23,1223,Dread Development,https://www.kaggle.com/datasets/dreaddevelopment/raptor-knee-widedense,2026-08-28T11:09:42.856477
pilkwang/rsna-knee-llm-labels,RSNA Knee LLM-read report labels,142.2 KB,2026-08-06T10:31:34.133Z,2264,16,1257,Pilkwang Kim,https://www.kaggle.com/datasets/pilkwang/rsna-knee-llm-labels,2026-08-28T11:09:42.856492
jatinkhandelwal112/indian-e-commerce-sales-analytics-dataset,Indian E-Commerce Sales Analytics Dataset,10.5 MB,2026-08-05T12:05:25.157Z,2860,52,7852,Jatin khandelwal112,https://www.kaggle.com/datasets/jatinkhandelwal112/indian-e-commerce-sales-analytics-dataset,2026-08-28T11:09:42.856527
srisyra02/spotify-music-artist-streaming-analytics,Spotify Music Artist Streaming Analytics,22.9 KB,2026-08-07T03:20:03.313Z,3145,47,10060,Srimathy Sivanessan,https://www.kaggle.com/datasets/srisyra02/spotify-music-artist-streaming-analytics,2026-08-28T11:09:42.856562
srisyra02/e-commerce-sales-performance-analysis,E-Commerce Sales Performance Analysis,108.3 KB,2026-08-06T04:17:51.643Z,2074,32,6670,Srimathy Sivanessan,https://www.kaggle.com/datasets/srisyra02/e-commerce-sales-performance-analysis,2026-08-28T11:09:42.856596
georgymamarin/kaggriculture-episodes,Kaggriculture Episodes,7.1 GB,2026-08-28T03:39:08.000Z,11732,54,2271,Georgy Mamarin,https://www.kaggle.com/datasets/georgymamarin/kaggriculture-episodes,2026-08-28T11:09:42.856630
yogeshm01/spotify-artist-streaming-analytics-20152025,Spotify Artist Streaming Analytics (2015–2025),6.8 MB,2026-08-11T14:38:51.783Z,1002,27,3881,Yogesh Mishra,https://www.kaggle.com/datasets/yogeshm01/spotify-artist-streaming-analytics-20152025,2026-08-28T11:09:42.856665
mansiaggarwal88/diabetes-risk-prediction,Diabetes Risk Prediction,322.9 KB,2026-08-13T15:38:56.197Z,966,26,3124,Mansi Aggarwal,https://www.kaggle.com/datasets/mansiaggarwal88/diabetes-risk-prediction,2026-08-28T11:09:42.856699
razanihababdellatif/food-delivery-orders-and-eta-logistics-dataset,Food Delivery Orders & ETA Logistics Dataset,2.6 MB,2026-08-15T12:33:55.067Z,1218,34,4594,Razan Ihab,https://www.kaggle.com/datasets/razanihababdellatif/food-delivery-orders-and-eta-logistics-dataset,2026-08-28T11:09:42.856733
dreaddevelopment/raptor-knee-maxspan,Knee MRI - Max-Span Dense Corpus,259.1 MB,2026-08-22T20:14:47.093Z,169,3,231,Dread Development,https://www.kaggle.com/datasets/dreaddevelopment/raptor-knee-maxspan,2026-08-28T11:09:42.856798
pilkwang/rsna-knee-weights,RSNA Knee weights,1.5 GB,2026-08-08T02:49:55.307Z,2463,4,656,Pilkwang Kim,https://www.kaggle.com/datasets/pilkwang/rsna-knee-weights,2026-08-28T11:09:42.856818
zynicide/wine-reviews,Wine Reviews,50.9 MB,2017-11-27T17:08:04.000Z,364862,3902,1502806,zackthoutt,https://www.kaggle.com/datasets/zynicide/wine-reviews,2026-08-28T11:09:42.856838
datasnaek/youtube-new,Trending YouTube Video Statistics,200.8 MB,2019-06-03T00:56:47.177Z,317656,5983,2212383,Mitchell J,https://www.kaggle.com/datasets/datasnaek/youtube-new,2026-08-28T11:09:42.856877
residentmario/ramen-ratings,Ramen Ratings,39.8 KB,2018-01-11T16:04:39.893Z,64178,1000,351695,Aleksey Bilogur,https://www.kaggle.com/datasets/residentmario/ramen-ratings,2026-08-28T11:09:42.856903
rtatman/188-million-us-wildfires,1.88 Million US Wildfires,168.1 MB,2020-05-12T21:03:49.213Z,51503,1452,448951,Rachael Tatman,https://www.kaggle.com/datasets/rtatman/188-million-us-wildfires,2026-08-28T11:09:42.856932
nasa/kepler-exoplanet-search-results,Kepler Exoplanet Search Results,1.2 MB,2017-10-10T18:26:59.497Z,29982,874,221403,NASA,https://www.kaggle.com/datasets/nasa/kepler-exoplanet-search-results,2026-08-28T11:09:42.856963
