ref,title,size,lastUpdated,downloadCount,voteCount,viewCount,ownerName,url,fetch_date
rauffauzanrambe/fifa-world-cup-2026-player-performance-dataset,FIFA World Cup 2026 Player Performance Dataset,4.0 MB,2026-06-10T12:58:47.093Z,18753,452,72011,Ra'uf Fauzan Rambe,https://www.kaggle.com/datasets/rauffauzanrambe/fifa-world-cup-2026-player-performance-dataset,2026-07-26T03:43:39.699872
ranaghulamnabi/automobile-market-dataset-vehicle-specification,Automobile Market Dataset: Vehicle Specification,122.5 KB,2026-07-16T05:55:25.000Z,1061,25,3806,Coding expert G.N,https://www.kaggle.com/datasets/ranaghulamnabi/automobile-market-dataset-vehicle-specification,2026-07-26T03:43:39.699920
abbas829/ecommerce-sales-dataset,Ecommerce sales dataset,108.4 KB,2026-07-03T00:59:03.347Z,4799,80,15134,Tassawar Abbas,https://www.kaggle.com/datasets/abbas829/ecommerce-sales-dataset,2026-07-26T03:43:39.699961
harpartapsingh13/social-media-addiction-and-mental-wellbeing-dataset,Social Media Addiction & Mental Wellbeing Dataset,55.1 KB,2026-07-11T11:50:39.627Z,1111,23,3407,Harpartap Singh,https://www.kaggle.com/datasets/harpartapsingh13/social-media-addiction-and-mental-wellbeing-dataset,2026-07-26T03:43:39.699987
harshadapatil31/student-performance-and-study-habits-dataset,Student Performance & Study Habits Dataset,14.7 KB,2026-07-06T06:28:52.743Z,2291,39,7335,Harshada Patil,https://www.kaggle.com/datasets/harshadapatil31/student-performance-and-study-habits-dataset,2026-07-26T03:43:39.700047
dreamtensor/social-media-sentiment-analysisai-trend-2026,Social Media Sentiment Analysis: AI Trends 2026,109.8 KB,2026-07-11T17:56:27.943Z,893,23,3816,Mubeen,https://www.kaggle.com/datasets/dreamtensor/social-media-sentiment-analysisai-trend-2026,2026-07-26T03:43:39.700082
uditjain13/credit-card-fraud-detection-2026,Credit Card Fraud Detection 2026,649.6 KB,2026-07-16T19:17:54.000Z,1191,26,4157,Udit Jain,https://www.kaggle.com/datasets/uditjain13/credit-card-fraud-detection-2026,2026-07-26T03:43:39.700120
rishavsvault/most-streamed-artists-on-spotify,Most Streamed Artists on Spotify,36.7 KB,2026-07-24T16:55:05.213Z,761,21,2413,Rishav,https://www.kaggle.com/datasets/rishavsvault/most-streamed-artists-on-spotify,2026-07-26T03:43:39.700158
uditjain13/heart-disease-risk-2026,Heart Disease Risk 2026,343.5 KB,2026-07-16T19:18:02.423Z,1062,31,3347,Udit Jain,https://www.kaggle.com/datasets/uditjain13/heart-disease-risk-2026,2026-07-26T03:43:39.700197
pilkwang/biohub-tracking-support-pack-50ep-v1,Biohub Tracking Support Pack,333.3 MB,2026-07-08T22:42:12.497Z,4574,21,1542,Pilkwang Kim,https://www.kaggle.com/datasets/pilkwang/biohub-tracking-support-pack-50ep-v1,2026-07-26T03:43:39.700218
razanihababdellatif/bank-marketing-and-customer-behavior-dataset,Bank Marketing & Customer Behavior Dataset,478.2 KB,2026-07-15T14:10:37.447Z,1127,30,4642,Razan Ihab,https://www.kaggle.com/datasets/razanihababdellatif/bank-marketing-and-customer-behavior-dataset,2026-07-26T03:43:39.700257
deeplumiere/automobile-market-analytics-dataset,Automobile Market Analytics Dataset,122.5 KB,2026-07-14T07:35:20.707Z,1356,37,4994,DeepLumiere,https://www.kaggle.com/datasets/deeplumiere/automobile-market-analytics-dataset,2026-07-26T03:43:39.700286
mahmoudshaheen1134/oil-sales-dataset,Oil Sales Dataset,50.7 KB,2026-06-29T09:54:38.373Z,1050,21,3889,Mahmoud Shaheen,https://www.kaggle.com/datasets/mahmoudshaheen1134/oil-sales-dataset,2026-07-26T03:43:39.700323
ashyou09/apple-products-pricing-dataset-2020-2026,Apple Products Pricing Dataset (2020-2026)🍎,1.5 MB,2026-07-04T16:06:56.000Z,2848,52,9080,Ashutosh Singh,https://www.kaggle.com/datasets/ashyou09/apple-products-pricing-dataset-2020-2026,2026-07-26T03:43:39.700365
zynicide/wine-reviews,Wine Reviews,50.9 MB,2017-11-27T17:08:04.000Z,363217,3890,1498305,zackthoutt,https://www.kaggle.com/datasets/zynicide/wine-reviews,2026-07-26T03:43:39.700386
rtatman/188-million-us-wildfires,1.88 Million US Wildfires,168.1 MB,2020-05-12T21:03:49.213Z,51077,1447,446465,Rachael Tatman,https://www.kaggle.com/datasets/rtatman/188-million-us-wildfires,2026-07-26T03:43:39.700407
nasa/kepler-exoplanet-search-results,Kepler Exoplanet Search Results,1.2 MB,2017-10-10T18:26:59.497Z,29644,872,220029,NASA,https://www.kaggle.com/datasets/nasa/kepler-exoplanet-search-results,2026-07-26T03:43:39.700440
datasnaek/chess,Chess Game Dataset (Lichess),2.8 MB,2017-09-04T03:09:09.453Z,72837,1498,498328,Mitchell J,https://www.kaggle.com/datasets/datasnaek/chess,2026-07-26T03:43:39.700475
nolanbconaway/pitchfork-data,"18,393 Pitchfork Reviews",33.3 MB,2017-01-13T04:18:10.113Z,24314,471,109361,Nolan Conaway,https://www.kaggle.com/datasets/nolanbconaway/pitchfork-data,2026-07-26T03:43:39.700499
residentmario/ramen-ratings,Ramen Ratings,39.8 KB,2018-01-11T16:04:39.893Z,63505,994,349469,Aleksey Bilogur,https://www.kaggle.com/datasets/residentmario/ramen-ratings,2026-07-26T03:43:39.700526
