ref,title,size,lastUpdated,downloadCount,voteCount,viewCount,ownerName,url,fetch_date
laveshjadon/ai-impact-on-students,Impact of Ai on Students,1.1 MB,2026-05-10T23:12:10.000Z,16014,371,62060,Nagi sisiro,https://www.kaggle.com/datasets/laveshjadon/ai-impact-on-students,2026-06-24T04:16:50.778443
rauffauzanrambe/fifa-world-cup-2026-player-performance-dataset,FIFA World Cup 2026 Player Performance Dataset,4.0 MB,2026-06-10T12:58:47.093Z,2777,60,10775,Ra'uf Fauzan Rambe,https://www.kaggle.com/datasets/rauffauzanrambe/fifa-world-cup-2026-player-performance-dataset,2026-06-24T04:16:50.778494
sharmajicoder/used-car-price-prediction-dataset,Used Car Price Prediction Dataset,49.3 MB,2026-06-13T17:05:48.793Z,1856,37,6009,Stable Space,https://www.kaggle.com/datasets/sharmajicoder/used-car-price-prediction-dataset,2026-06-24T04:16:50.778537
swaptr/fifa-wc-2026-players,FIFA World Cup 2026 Player Data,49.7 KB,2026-06-23T08:42:59.937Z,1035,31,3968,Swapnil Tripathi,https://www.kaggle.com/datasets/swaptr/fifa-wc-2026-players,2026-06-24T04:16:50.778568
dreamtensor/fifa-player-performance-analysis,FIFA Transfer Market Analytics Dataset,63.2 KB,2026-06-11T18:46:20.000Z,723,22,2513,Mubeen,https://www.kaggle.com/datasets/dreamtensor/fifa-player-performance-analysis,2026-06-24T04:16:50.778598
mmumairkhattak/e-commerce-orders-dataset-2026-scra,E-commerce Orders Dataset 2026 | SCRA,1.7 MB,2026-06-11T06:56:56.000Z,2016,44,7156,Muhammad Umair,https://www.kaggle.com/datasets/mmumairkhattak/e-commerce-orders-dataset-2026-scra,2026-06-24T04:16:50.778638
raviiyadavv/house-price-predecition,House_Price_Predecition,19.6 KB,2026-06-15T15:37:47.657Z,1051,23,3673,RaviiYadav,https://www.kaggle.com/datasets/raviiyadavv/house-price-predecition,2026-06-24T04:16:50.778677
lalit7881/comprehensive-car-market-analysis,Comprehensive Car Market Analysis,743.9 KB,2026-06-16T05:48:24.653Z,562,18,2296,Lalit sonawane,https://www.kaggle.com/datasets/lalit7881/comprehensive-car-market-analysis,2026-06-24T04:16:50.778715
mominullptr/fifa-world-cup-2026-dataset,FIFA World Cup 2026 - Live Results & Updated Stats,53.4 KB,2026-06-23T19:05:46.517Z,918,37,4176,Mominul Islam,https://www.kaggle.com/datasets/mominullptr/fifa-world-cup-2026-dataset,2026-06-24T04:16:50.778750
sergionefedov/global-football-transfer-market-2010-2026,Global Football Transfer Market 2010-2026,317.6 KB,2026-06-15T21:44:50.000Z,607,29,2189,Sergey Nefedov,https://www.kaggle.com/datasets/sergionefedov/global-football-transfer-market-2010-2026,2026-06-24T04:16:50.778789
