ref,title,size,lastUpdated,downloadCount,voteCount,viewCount,ownerName,url,fetch_date
debayank2024/netflix-movies-and-series,Netflix Movies and Series,1.3 MB,2026-07-27T09:40:46.527Z,5211,121,18939,Debayan Bandyopadhyay,https://www.kaggle.com/datasets/debayank2024/netflix-movies-and-series,2026-08-18T01:42:30.879799
harshadapatil31/student-performance-and-study-habits-dataset,Student Performance & Study Habits Dataset,14.7 KB,2026-07-06T06:28:52.743Z,11454,214,36561,Harshada Patil,https://www.kaggle.com/datasets/harshadapatil31/student-performance-and-study-habits-dataset,2026-08-18T01:42:30.879853
srisyra02/spotify-music-artist-streaming-analytics,Spotify Music Artist Streaming Analytics,22.9 KB,2026-08-07T03:20:03.313Z,1661,28,5506,Srimathy Sivanessan,https://www.kaggle.com/datasets/srisyra02/spotify-music-artist-streaming-analytics,2026-08-18T01:42:30.879894
razanihababdellatif/womens-e-commerce-clothing-reviews-and-sales,Women's E-Commerce Clothing Reviews & Sales,963.8 KB,2026-08-09T19:08:19.143Z,650,26,2292,Razan Ihab,https://www.kaggle.com/datasets/razanihababdellatif/womens-e-commerce-clothing-reviews-and-sales,2026-08-18T01:42:30.879933
pilkwang/rsna-knee-llm-labels,RSNA Knee LLM-read report labels,142.2 KB,2026-08-06T10:31:34.133Z,1437,12,740,Pilkwang Kim,https://www.kaggle.com/datasets/pilkwang/rsna-knee-llm-labels,2026-08-18T01:42:30.879974
abbas829/ecommerce-sales-dataset,Ecommerce sales dataset,108.4 KB,2026-07-03T00:59:03.347Z,11266,187,35473,Tassawar Abbas,https://www.kaggle.com/datasets/abbas829/ecommerce-sales-dataset,2026-08-18T01:42:30.880014
debayank2024/house-price-prediction,House Price Prediction,145.3 KB,2026-07-31T17:01:46.000Z,1388,38,4945,Debayan Bandyopadhyay,https://www.kaggle.com/datasets/debayank2024/house-price-prediction,2026-08-18T01:42:30.880054
costinflation/american-cheese-prices-raw-dataset-2026,American Cheese Prices Raw Dataset (2026),102.1 KB,2026-08-14T17:27:08.687Z,280,16,1363,CostInflation Team,https://www.kaggle.com/datasets/costinflation/american-cheese-prices-raw-dataset-2026,2026-08-18T01:42:30.880093
jatinkhandelwal112/indian-e-commerce-sales-analytics-dataset,Indian E-Commerce Sales Analytics Dataset,10.5 MB,2026-08-05T12:05:25.157Z,1198,26,3276,Jatin khandelwal112,https://www.kaggle.com/datasets/jatinkhandelwal112/indian-e-commerce-sales-analytics-dataset,2026-08-18T01:42:30.880132
saitejabandaruin/global-restaurant-delivery-intelligence,Global Restaurant & Food Delivery Intelligence,3.2 MB,2026-08-11T00:29:06.007Z,951,36,3258,Sai Teja Bandaru,https://www.kaggle.com/datasets/saitejabandaruin/global-restaurant-delivery-intelligence,2026-08-18T01:42:30.880171
georgymamarin/kaggriculture-episodes,Kaggriculture Episodes,4.8 GB,2026-08-17T23:45:18.907Z,4972,42,1557,Georgy Mamarin,https://www.kaggle.com/datasets/georgymamarin/kaggriculture-episodes,2026-08-18T01:42:30.880210
ravaghi/wellbore-geology-prediction-artifacts,Wellbore Geology Prediction | Artifacts,2.2 GB,2026-06-04T14:39:56.717Z,6046,19,4629,Mahdi Ravaghi,https://www.kaggle.com/datasets/ravaghi/wellbore-geology-prediction-artifacts,2026-08-18T01:42:30.880227
fleongg/rogii-claude-models-pub,rogii-claude-models-pub,9.7 MB,2026-06-07T19:21:25.000Z,2755,10,1819,fle3n,https://www.kaggle.com/datasets/fleongg/rogii-claude-models-pub,2026-08-18T01:42:30.880243
mobeenfatimah/student-career-success-prediction-dataset,Student Career Success Prediction Dataset,1.5 MB,2026-07-25T06:37:27.913Z,799,24,2733,Mobeen Fatima,https://www.kaggle.com/datasets/mobeenfatimah/student-career-success-prediction-dataset,2026-08-18T01:42:30.880281
srisyra02/e-commerce-sales-performance-analysis,E-Commerce Sales Performance Analysis,108.3 KB,2026-08-06T04:17:51.643Z,696,17,2372,Srimathy Sivanessan,https://www.kaggle.com/datasets/srisyra02/e-commerce-sales-performance-analysis,2026-08-18T01:42:30.880324
laxmikantaroy/fifa-world-cup-all-matches-19302026,FIFA World Cup All Matches (1930–2026),22.2 KB,2026-08-04T21:13:01.163Z,1377,35,4831,Laxmikanta Roy,https://www.kaggle.com/datasets/laxmikantaroy/fifa-world-cup-all-matches-19302026,2026-08-18T01:42:30.880362
datasnaek/youtube-new,Trending YouTube Video Statistics,200.8 MB,2019-06-03T00:56:47.177Z,317039,5977,2209685,Mitchell J,https://www.kaggle.com/datasets/datasnaek/youtube-new,2026-08-18T01:42:30.880402
pilkwang/rsna-knee-weights,RSNA Knee weights,1.5 GB,2026-08-08T02:49:55.307Z,1693,1,384,Pilkwang Kim,https://www.kaggle.com/datasets/pilkwang/rsna-knee-weights,2026-08-18T01:42:30.880424
raykkretzschmar/kaggriculture-reference-agents,Kaggriculture Reference Agents,149.3 KB,2026-08-17T06:00:33.007Z,1034,24,1188,Rayk Kretzschmar,https://www.kaggle.com/datasets/raykkretzschmar/kaggriculture-reference-agents,2026-08-18T01:42:30.880460
residentmario/ramen-ratings,Ramen Ratings,39.8 KB,2018-01-11T16:04:39.893Z,63914,998,350660,Aleksey Bilogur,https://www.kaggle.com/datasets/residentmario/ramen-ratings,2026-08-18T01:42:30.880487
