ref,title,size,lastUpdated,downloadCount,voteCount,viewCount,ownerName,url,fetch_date
debayank2024/netflix-movies-and-series,Netflix Movies and Series,1.3 MB,2026-07-27T09:40:46.527Z,7083,172,25525,Debayan Bandyopadhyay,https://www.kaggle.com/datasets/debayank2024/netflix-movies-and-series,2026-08-23T01:52:00.893852
harshadapatil31/student-performance-and-study-habits-dataset,Student Performance & Study Habits Dataset,14.7 KB,2026-07-06T06:28:52.743Z,13682,269,43484,Harshada Patil,https://www.kaggle.com/datasets/harshadapatil31/student-performance-and-study-habits-dataset,2026-08-23T01:52:00.893880
srisyra02/spotify-music-artist-streaming-analytics,Spotify Music Artist Streaming Analytics,22.9 KB,2026-08-07T03:20:03.313Z,2528,40,7939,Srimathy Sivanessan,https://www.kaggle.com/datasets/srisyra02/spotify-music-artist-streaming-analytics,2026-08-23T01:52:00.893902
debayank2024/house-price-prediction,House Price Prediction,145.3 KB,2026-07-31T17:01:46.000Z,2380,50,8283,Debayan Bandyopadhyay,https://www.kaggle.com/datasets/debayank2024/house-price-prediction,2026-08-23T01:52:00.893922
razanihababdellatif/food-delivery-orders-and-eta-logistics-dataset,Food Delivery Orders & ETA Logistics Dataset,2.6 MB,2026-08-15T12:33:55.067Z,457,21,1888,Razan Ihab,https://www.kaggle.com/datasets/razanihababdellatif/food-delivery-orders-and-eta-logistics-dataset,2026-08-23T01:52:00.893942
jatinkhandelwal112/indian-e-commerce-sales-analytics-dataset,Indian E-Commerce Sales Analytics Dataset,10.5 MB,2026-08-05T12:05:25.157Z,2028,39,5583,Jatin khandelwal112,https://www.kaggle.com/datasets/jatinkhandelwal112/indian-e-commerce-sales-analytics-dataset,2026-08-23T01:52:00.893962
srisyra02/netflix-movies,Netflix Movies and TV Shows,1.3 MB,2026-07-28T03:19:27.000Z,1203,29,4698,Srimathy Sivanessan,https://www.kaggle.com/datasets/srisyra02/netflix-movies,2026-08-23T01:52:00.893982
srisyra02/e-commerce-sales-performance-analysis,E-Commerce Sales Performance Analysis,108.3 KB,2026-08-06T04:17:51.643Z,1329,27,4430,Srimathy Sivanessan,https://www.kaggle.com/datasets/srisyra02/e-commerce-sales-performance-analysis,2026-08-23T01:52:00.894002
hyerdrac/retail-data,Retail Data,1.0 MB,2026-08-05T10:28:18.000Z,677,22,2770,Hakan Yerdraç,https://www.kaggle.com/datasets/hyerdrac/retail-data,2026-08-23T01:52:00.894022
abbas829/ecommerce-sales-dataset,Ecommerce sales dataset,108.4 KB,2026-07-03T00:59:03.347Z,12060,194,38007,Tassawar Abbas,https://www.kaggle.com/datasets/abbas829/ecommerce-sales-dataset,2026-08-23T01:52:00.894043
georgymamarin/kaggriculture-episodes,Kaggriculture Episodes,5.1 GB,2026-08-22T05:11:54.433Z,7521,50,1927,Georgy Mamarin,https://www.kaggle.com/datasets/georgymamarin/kaggriculture-episodes,2026-08-23T01:52:00.894065
raykkretzschmar/kaggriculture-reference-agents,Kaggriculture Reference Agents,149.3 KB,2026-08-17T06:00:33.007Z,1493,27,1476,Rayk Kretzschmar,https://www.kaggle.com/datasets/raykkretzschmar/kaggriculture-reference-agents,2026-08-23T01:52:00.894086
pilkwang/rsna-knee-weights,RSNA Knee weights,1.5 GB,2026-08-08T02:49:55.307Z,2041,3,584,Pilkwang Kim,https://www.kaggle.com/datasets/pilkwang/rsna-knee-weights,2026-08-23T01:52:00.894098
saitejabandaruin/imdb-top-700-movies-2026-edition,🍿 IMDb Top 100 Movies Dataset (2026 Edition),792.7 KB,2026-08-15T17:52:20.683Z,667,31,2494,Sai Teja Bandaru,https://www.kaggle.com/datasets/saitejabandaruin/imdb-top-700-movies-2026-edition,2026-08-23T01:52:00.894120
muhammadaqeelkabir/steam-games-dataset-v2,Steam Games Dataset (V2) 20000+ rows.,7.7 MB,2026-08-12T10:22:22.767Z,804,24,3031,Aqeel kabir,https://www.kaggle.com/datasets/muhammadaqeelkabir/steam-games-dataset-v2,2026-08-23T01:52:00.894140
mobeenfatimah/student-career-success-prediction-dataset,Student Career Success Prediction Dataset,1.5 MB,2026-07-25T06:37:27.913Z,1313,32,4347,Mobeen Fatima,https://www.kaggle.com/datasets/mobeenfatimah/student-career-success-prediction-dataset,2026-08-23T01:52:00.894160
datasnaek/youtube-new,Trending YouTube Video Statistics,200.8 MB,2019-06-03T00:56:47.177Z,317312,5979,2211042,Mitchell J,https://www.kaggle.com/datasets/datasnaek/youtube-new,2026-08-23T01:52:00.894180
residentmario/ramen-ratings,Ramen Ratings,39.8 KB,2018-01-11T16:04:39.893Z,64031,998,351044,Aleksey Bilogur,https://www.kaggle.com/datasets/residentmario/ramen-ratings,2026-08-23T01:52:00.894196
rtatman/188-million-us-wildfires,1.88 Million US Wildfires,168.1 MB,2020-05-12T21:03:49.213Z,51441,1451,448552,Rachael Tatman,https://www.kaggle.com/datasets/rtatman/188-million-us-wildfires,2026-08-23T01:52:00.894208
zynicide/wine-reviews,Wine Reviews,50.9 MB,2017-11-27T17:08:04.000Z,364578,3899,1502029,zackthoutt,https://www.kaggle.com/datasets/zynicide/wine-reviews,2026-08-23T01:52:00.894221
