ref,title,size,lastUpdated,downloadCount,voteCount,viewCount,ownerName,url,fetch_date
muhammadwaqas023/ai-impact-in-future-on-jobs-market-in-2030,Ai Impact in future on jobs market in 2030,105.8 KB,2026-05-24T15:12:54.047Z,1279,34,4883,Muhammad Waqas,https://www.kaggle.com/datasets/muhammadwaqas023/ai-impact-in-future-on-jobs-market-in-2030,2026-06-01T01:22:16.637028
laveshjadon/ai-impact-on-students,Impact of Ai on Students,1.1 MB,2026-05-10T23:12:10.000Z,4771,115,19074,Nagi sisiro,https://www.kaggle.com/datasets/laveshjadon/ai-impact-on-students,2026-06-01T01:22:16.637080
algozee/teenager-menthal-healy,Social Media Impact on Teen Mental Health,15.8 KB,2026-04-05T08:04:21.823Z,36422,758,138225,Muhammad Shahzad,https://www.kaggle.com/datasets/algozee/teenager-menthal-healy,2026-06-01T01:22:16.637116
lucalullo/housing-affordability-26-countries-1975-2025,housing-affordability-26-countries-1975-2025,21.0 KB,2026-05-24T14:02:18.000Z,458,26,1958,Luca Lullo,https://www.kaggle.com/datasets/lucalullo/housing-affordability-26-countries-1975-2025,2026-06-01T01:22:16.637155
shambhurajejagadale/student-performance-prediction-dataset,Student Performance Prediction Dataset,82.3 KB,2026-05-09T15:49:58.877Z,3409,85,13304,Shambhuraje Jagadale,https://www.kaggle.com/datasets/shambhurajejagadale/student-performance-prediction-dataset,2026-06-01T01:22:16.637215
sanyamdhadiwal2302/netflix-data,Netflix Data,1.7 MB,2026-05-22T18:10:36.000Z,1420,37,5416,Sanyam Dhadiwal,https://www.kaggle.com/datasets/sanyamdhadiwal2302/netflix-data,2026-06-01T01:22:16.637249
abbas829/global-superstore-sales-dataset,Global Superstore Sales Dataset,2.7 MB,2026-05-23T00:41:54.000Z,680,24,2463,Tassawar Abbas,https://www.kaggle.com/datasets/abbas829/global-superstore-sales-dataset,2026-06-01T01:22:16.637274
emirhanakku/e-commerce-order-risk-classification-dataset,E-Commerce Order Risk Classification Dataset,351.9 KB,2026-05-26T02:56:16.513Z,805,29,3033,Emirhan Akkuş,https://www.kaggle.com/datasets/emirhanakku/e-commerce-order-risk-classification-dataset,2026-06-01T01:22:16.637297
shambhurajejagadale/student-placement-and-career-success-dataset-2026,Student Placement & Career Success Dataset 2026,1.3 MB,2026-05-27T10:25:16.853Z,525,25,2294,Shambhuraje Jagadale,https://www.kaggle.com/datasets/shambhurajejagadale/student-placement-and-career-success-dataset-2026,2026-06-01T01:22:16.637331
shyamnadhs/heart-disease-prediction-dataset,Heart disease prediction dataset,16.1 KB,2026-05-27T17:08:10.000Z,681,24,2648,Shyam Nadh S,https://www.kaggle.com/datasets/shyamnadhs/heart-disease-prediction-dataset,2026-06-01T01:22:16.637370
lightningxyz/student-performance-dataset,Student Performance & Lifestyle Dataset,25.6 KB,2026-05-03T04:18:33.083Z,686,25,2962,User,https://www.kaggle.com/datasets/lightningxyz/student-performance-dataset,2026-06-01T01:22:16.637407
noopurbhatt/retail-store-sales-forecasting-dataset,Retail Store Sales Forecasting Dataset,2.7 MB,2026-05-16T18:20:47.867Z,1008,29,3281,Noopur Bhatt,https://www.kaggle.com/datasets/noopurbhatt/retail-store-sales-forecasting-dataset,2026-06-01T01:22:16.637446
jawadaahmed/iphone-sales-analytics-dataset,iPhone Sales Analytics Dataset,1.9 KB,2026-05-10T03:15:02.000Z,2842,43,9012,jawad Ahmad,https://www.kaggle.com/datasets/jawadaahmed/iphone-sales-analytics-dataset,2026-06-01T01:22:16.637468
aryanmdev/world-gym-and-fitness-trends-20002026,World Gym & Fitness Trends (2000–2026),1.9 MB,2026-05-23T10:20:58.000Z,674,33,2942,Aryan Mishra,https://www.kaggle.com/datasets/aryanmdev/world-gym-and-fitness-trends-20002026,2026-06-01T01:22:16.637507
divyjain28/superstore-sales,Superstore Sales Analysis,1.5 MB,2026-05-15T08:16:38.000Z,885,26,3111,Divy Jain,https://www.kaggle.com/datasets/divyjain28/superstore-sales,2026-06-01T01:22:16.637545
zynicide/wine-reviews,Wine Reviews,50.9 MB,2017-11-27T17:08:04.000Z,354166,3870,1489475,zackthoutt,https://www.kaggle.com/datasets/zynicide/wine-reviews,2026-06-01T01:22:16.637567
aiexplorer77/gaming-vs-academic-performance,Gaming vs Academic Performance,222.9 KB,2026-04-26T07:04:19.367Z,4500,70,17953,Asper,https://www.kaggle.com/datasets/aiexplorer77/gaming-vs-academic-performance,2026-06-01T01:22:16.637601
newnguyn/steam-game-clean,Steam_Game_MetaData,45.6 MB,2026-05-25T10:09:31.000Z,274,35,1377,New Nguyễn,https://www.kaggle.com/datasets/newnguyn/steam-game-clean,2026-06-01T01:22:16.637639
nolanbconaway/pitchfork-data,"18,393 Pitchfork Reviews",33.3 MB,2017-01-13T04:18:10.113Z,17987,458,108319,Nolan Conaway,https://www.kaggle.com/datasets/nolanbconaway/pitchfork-data,2026-06-01T01:22:16.637664
rishikeshjani/perch-onnx-for-birdclef-2026,Perch-onnx-for-birdclef+2026,376.9 MB,2026-03-30T07:07:25.863Z,1942,19,2097,Rishikesh Jani,https://www.kaggle.com/datasets/rishikeshjani/perch-onnx-for-birdclef-2026,2026-06-01T01:22:16.637684
